Ev Idx,tid,cat,Record function id,Input type,name,pid,dur,External id,Concrete Inputs,Sequence number,Input Strides,Input Dims,ts,Fwd thread id,ph
5022,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,122891,5.853,28063,"["""", ""1"", ""2""]",,"[[25600, 512, 64, 1], [], []]","[[1, 50, 8, 64], [], []]",6939565763953.665,,X
5023,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,122891,0.861,28064,"["""", ""[1, 8, 50, 64]"", ""[25600, 64, 512, 1]"", """"]",,"[[25600, 512, 64, 1], [], [], []]","[[1, 50, 8, 64], [], [], []]",6939565763958.325,,X
5024,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,122891,2.973,28065,"["""", ""1"", ""2""]",,"[[25600, 512, 64, 1], [], []]","[[1, 50, 8, 64], [], []]",6939565763960.696,,X
5025,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,122891,0.667,28066,"["""", ""[1, 8, 50, 64]"", ""[25600, 64, 512, 1]"", """"]",,"[[25600, 512, 64, 1], [], [], []]","[[1, 50, 8, 64], [], [], []]",6939565763962.701,,X
5026,125589,cpu_op,0,,autograd::engine::evaluate_function: ViewBackward0,122891,20.377,28067,,5293,,,6939565763998.451,1,X
5027,125589,cpu_op,0,"[""float""]",ViewBackward0,122891,13.291,28068,"[""""]",5293,"[[25600, 64, 512, 1]]","[[1, 8, 50, 64]]",6939565764001.473,1,X
5028,125589,cpu_op,0,"[""float"", ""ScalarList""]",aten::reshape,122891,10.354,28069,"["""", ""[8, 50, 64]""]",,"[[25600, 64, 512, 1], []]","[[1, 8, 50, 64], []]",6939565764003.998,,X
5029,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList""]",aten::_reshape_alias,122891,3.853,28070,"["""", ""[8, 50, 64]"", ""[64, 512, 1]""]",,"[[25600, 64, 512, 1], [], []]","[[1, 8, 50, 64], [], []]",6939565764009.871,,X
5030,125589,cpu_op,0,,autograd::engine::evaluate_function: ViewBackward0,122891,17.02,28071,,5292,,,6939565764026.067,1,X
5031,125589,cpu_op,0,"[""float""]",ViewBackward0,122891,10.874,28072,"[""""]",5292,"[[25600, 64, 512, 1]]","[[1, 8, 50, 64]]",6939565764028.66,1,X
5032,125589,cpu_op,0,"[""float"", ""ScalarList""]",aten::reshape,122891,6.214,28073,"["""", ""[8, 50, 64]""]",,"[[25600, 64, 512, 1], []]","[[1, 8, 50, 64], []]",6939565764032.938,,X
5033,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList""]",aten::_reshape_alias,122891,1.553,28074,"["""", ""[8, 50, 64]"", ""[64, 512, 1]""]",,"[[25600, 64, 512, 1], [], []]","[[1, 8, 50, 64], [], []]",6939565764037.09,,X
5034,125589,cpu_op,0,,autograd::engine::evaluate_function: ViewBackward0,122891,14.11,28075,,5291,,,6939565764050.423,1,X
5035,125589,cpu_op,0,"[""float""]",ViewBackward0,122891,7.975,28076,"[""""]",5291,"[[25600, 64, 512, 1]]","[[1, 8, 50, 64]]",6939565764053.022,1,X
5036,125589,cpu_op,0,"[""float"", ""ScalarList""]",aten::reshape,122891,5.204,28077,"["""", ""[8, 50, 64]""]",,"[[25600, 64, 512, 1], []]","[[1, 8, 50, 64], []]",6939565764055.417,,X
5037,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList""]",aten::_reshape_alias,122891,1.515,28078,"["""", ""[8, 50, 64]"", ""[64, 512, 1]""]",,"[[25600, 64, 512, 1], [], []]","[[1, 8, 50, 64], [], []]",6939565764058.617,,X
5038,125589,cpu_op,0,,autograd::engine::evaluate_function: TransposeBackward0,122891,13.933,28079,,5290,,,6939565764071.694,1,X
5039,125589,cpu_op,0,"[""float""]",TransposeBackward0,122891,7.791,28080,"[""""]",5290,"[[64, 512, 1]]","[[8, 50, 64]]",6939565764074.194,1,X
5040,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,122891,5.513,28081,"["""", ""0"", ""1""]",,"[[64, 512, 1], [], []]","[[8, 50, 64], [], []]",6939565764075.995,,X
5041,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,122891,0.691,28082,"["""", ""[50, 8, 64]"", ""[512, 64, 1]"", """"]",,"[[64, 512, 1], [], [], []]","[[8, 50, 64], [], [], []]",6939565764079.338,,X
5042,125589,cpu_op,0,,autograd::engine::evaluate_function: ViewBackward0,122891,12.297,28083,,5289,,,6939565764092.84,1,X
5043,125589,cpu_op,0,"[""float""]",ViewBackward0,122891,6.474,28084,"[""""]",5289,"[[512, 64, 1]]","[[50, 8, 64]]",6939565764095.262,1,X
5044,125589,cpu_op,0,"[""float"", ""ScalarList""]",aten::reshape,122891,4.2,28085,"["""", ""[50, 1, 512]""]",,"[[512, 64, 1], []]","[[50, 8, 64], []]",6939565764097.169,,X
5045,125589,cpu_op,0,"[""float"", ""ScalarList""]",aten::view,122891,2.29,28086,"["""", ""[50, 1, 512]""]",,"[[512, 64, 1], []]","[[50, 8, 64], []]",6939565764098.637,,X
5046,125589,cpu_op,0,,autograd::engine::evaluate_function: TransposeBackward0,122891,11.799,28087,,5288,,,6939565764112.243,1,X
5047,125589,cpu_op,0,"[""float""]",TransposeBackward0,122891,5.606,28088,"[""""]",5288,"[[64, 512, 1]]","[[8, 50, 64]]",6939565764114.81,1,X
5048,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,122891,3.986,28089,"["""", ""0"", ""1""]",,"[[64, 512, 1], [], []]","[[8, 50, 64], [], []]",6939565764116.053,,X
5049,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,122891,0.662,28090,"["""", ""[50, 8, 64]"", ""[512, 64, 1]"", """"]",,"[[64, 512, 1], [], [], []]","[[8, 50, 64], [], [], []]",6939565764118.221,,X
5050,125589,cpu_op,0,,autograd::engine::evaluate_function: ViewBackward0,122891,11.46,28091,,5287,,,6939565764131.167,1,X
5051,125589,cpu_op,0,"[""float""]",ViewBackward0,122891,5.258,28092,"[""""]",5287,"[[512, 64, 1]]","[[50, 8, 64]]",6939565764133.693,1,X
5052,125589,cpu_op,0,"[""float"", ""ScalarList""]",aten::reshape,122891,3.141,28093,"["""", ""[50, 1, 512]""]",,"[[512, 64, 1], []]","[[50, 8, 64], []]",6939565764135.44,,X
5053,125589,cpu_op,0,"[""float"", ""ScalarList""]",aten::view,122891,1.467,28094,"["""", ""[50, 1, 512]""]",,"[[512, 64, 1], []]","[[50, 8, 64], []]",6939565764136.718,,X
5054,125589,cpu_op,0,,autograd::engine::evaluate_function: TransposeBackward0,122891,13.503,28095,,5286,,,6939565764150.05,1,X
5055,125589,cpu_op,0,"[""float""]",TransposeBackward0,122891,7.469,28096,"[""""]",5286,"[[64, 512, 1]]","[[8, 50, 64]]",6939565764152.615,1,X
5056,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,122891,5.85,28097,"["""", ""0"", ""1""]",,"[[64, 512, 1], [], []]","[[8, 50, 64], [], []]",6939565764153.838,,X
5057,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,122891,0.703,28098,"["""", ""[50, 8, 64]"", ""[512, 64, 1]"", """"]",,"[[64, 512, 1], [], [], []]","[[8, 50, 64], [], [], []]",6939565764157.757,,X
5058,125589,cpu_op,0,,autograd::engine::evaluate_function: ViewBackward0,122891,11.835,28099,,5285,,,6939565764170.904,1,X
5059,125589,cpu_op,0,"[""float""]",ViewBackward0,122891,5.566,28100,"[""""]",5285,"[[512, 64, 1]]","[[50, 8, 64]]",6939565764173.46,1,X
5060,125589,cpu_op,0,"[""float"", ""ScalarList""]",aten::reshape,122891,3.222,28101,"["""", ""[50, 1, 512]""]",,"[[512, 64, 1], []]","[[50, 8, 64], []]",6939565764175.435,,X
5061,125589,cpu_op,0,"[""float"", ""ScalarList""]",aten::view,122891,1.483,28102,"["""", ""[50, 1, 512]""]",,"[[512, 64, 1], []]","[[50, 8, 64], []]",6939565764176.791,,X
5062,125589,cpu_op,0,,autograd::engine::evaluate_function: SelectBackward0,122891,90.696,28103,,5284,,,6939565764189.908,1,X
5063,125589,cpu_op,0,"[""float""]",SelectBackward0,122891,82.613,28104,"[""""]",5284,"[[512, 512, 1]]","[[50, 1, 512]]",6939565764192.342,1,X
5064,125589,cpu_op,0,"[""float"", ""ScalarList"", ""Scalar"", ""Scalar""]",aten::select_backward,122891,79.488,28105,"["""", ""[3, 50, 1, 512]"", ""0"", ""2""]",,"[[512, 512, 1], [], [], []]","[[50, 1, 512], [], [], []]",6939565764194.991,,X
5065,125589,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """"]",aten::zeros,122891,36.388,28106,"[""[3, 50, 1, 512]"", ""6"", ""0"", """", """"]",,"[[], [], [], [], []]","[[], [], [], [], []]",6939565764198.528,,X
5066,125589,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,122891,7.089,28107,"[""[3, 50, 1, 512]"", ""6"", ""0"", """", """", """"]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6939565764200.946,,X
5067,125589,cpu_op,0,"[""float""]",aten::zero_,122891,24.252,28108,"[""""]",,"[[25600, 512, 512, 1]]","[[3, 50, 1, 512]]",6939565764210.058,,X
5068,125589,cpu_op,0,"[""float"", ""Scalar""]",aten::fill_,122891,19.44,28109,"["""", ""0""]",,"[[25600, 512, 512, 1], []]","[[3, 50, 1, 512], []]",6939565764213.171,,X
5069,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::select,122891,7.047,28110,"["""", ""0"", ""2""]",,"[[25600, 512, 512, 1], [], []]","[[3, 50, 1, 512], [], []]",6939565764237.028,,X
5070,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", ""Scalar""]",aten::as_strided,122891,1.065,28111,"["""", ""[50, 1, 512]"", ""[512, 512, 1]"", ""51200""]",,"[[25600, 512, 512, 1], [], [], []]","[[3, 50, 1, 512], [], [], []]",6939565764241.882,,X
5071,125589,cpu_op,0,"[""float"", ""float"", ""Scalar""]",aten::copy_,122891,27.778,28112,"["""", """", ""False""]",,"[[512, 512, 1], [512, 512, 1], []]","[[50, 1, 512], [50, 1, 512], []]",6939565764245.54,,X
5072,125589,cpu_op,0,,autograd::engine::evaluate_function: SelectBackward0,122891,99.637,28113,,5283,,,6939565764290.178,1,X
5073,125589,cpu_op,0,"[""float""]",SelectBackward0,122891,65.241,28114,"[""""]",5283,"[[512, 512, 1]]","[[50, 1, 512]]",6939565764292.921,1,X
5074,125589,cpu_op,0,"[""float"", ""ScalarList"", ""Scalar"", ""Scalar""]",aten::select_backward,122891,62.605,28115,"["""", ""[3, 50, 1, 512]"", ""0"", ""1""]",,"[[512, 512, 1], [], [], []]","[[50, 1, 512], [], [], []]",6939565764295.132,,X
5075,125589,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """"]",aten::zeros,122891,31.738,28116,"[""[3, 50, 1, 512]"", ""6"", ""0"", """", """"]",,"[[], [], [], [], []]","[[], [], [], [], []]",6939565764297.624,,X
5076,125589,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,122891,7.923,28117,"[""[3, 50, 1, 512]"", ""6"", ""0"", """", """", """"]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6939565764299.867,,X
5077,125589,cpu_op,0,"[""float""]",aten::zero_,122891,19.205,28118,"[""""]",,"[[25600, 512, 512, 1]]","[[3, 50, 1, 512]]",6939565764309.604,,X
5078,125589,cpu_op,0,"[""float"", ""Scalar""]",aten::fill_,122891,15.292,28119,"["""", ""0""]",,"[[25600, 512, 512, 1], []]","[[3, 50, 1, 512], []]",6939565764311.885,,X
5079,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::select,122891,6.962,28120,"["""", ""0"", ""1""]",,"[[25600, 512, 512, 1], [], []]","[[3, 50, 1, 512], [], []]",6939565764331.113,,X
5080,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", ""Scalar""]",aten::as_strided,122891,0.954,28121,"["""", ""[50, 1, 512]"", ""[512, 512, 1]"", ""25600""]",,"[[25600, 512, 512, 1], [], [], []]","[[3, 50, 1, 512], [], [], []]",6939565764336.482,,X
5081,125589,cpu_op,0,"[""float"", ""float"", ""Scalar""]",aten::copy_,122891,17.07,28122,"["""", """", ""False""]",,"[[512, 512, 1], [512, 512, 1], []]","[[50, 1, 512], [50, 1, 512], []]",6939565764339.599,,X
5082,125589,cpu_op,0,"[""float"", ""float"", ""Scalar""]",aten::add_,122891,19.917,28123,"["""", """", ""1""]",,"[[25600, 512, 512, 1], [25600, 512, 512, 1], []]","[[3, 50, 1, 512], [3, 50, 1, 512], []]",6939565764365.273,,X
5083,125589,cpu_op,0,,autograd::engine::evaluate_function: SelectBackward0,122891,88.539,28124,,5282,,,6939565764399.232,1,X
5084,125589,cpu_op,0,"[""float""]",SelectBackward0,122891,60.117,28125,"[""""]",5282,"[[512, 512, 1]]","[[50, 1, 512]]",6939565764402.037,1,X
5085,125589,cpu_op,0,"[""float"", ""ScalarList"", ""Scalar"", ""Scalar""]",aten::select_backward,122891,57.419,28126,"["""", ""[3, 50, 1, 512]"", ""0"", ""0""]",,"[[512, 512, 1], [], [], []]","[[50, 1, 512], [], [], []]",6939565764404.317,,X
5086,125589,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """"]",aten::zeros,122891,29.224,28127,"[""[3, 50, 1, 512]"", ""6"", ""0"", """", """"]",,"[[], [], [], [], []]","[[], [], [], [], []]",6939565764406.621,,X
5087,125589,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,122891,6.913,28128,"[""[3, 50, 1, 512]"", ""6"", ""0"", """", """", """"]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6939565764408.292,,X
5088,125589,cpu_op,0,"[""float""]",aten::zero_,122891,18.525,28129,"[""""]",,"[[25600, 512, 512, 1]]","[[3, 50, 1, 512]]",6939565764416.76,,X
5089,125589,cpu_op,0,"[""float"", ""Scalar""]",aten::fill_,122891,14.927,28130,"["""", ""0""]",,"[[25600, 512, 512, 1], []]","[[3, 50, 1, 512], []]",6939565764418.786,,X
5090,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::select,122891,4.454,28131,"["""", ""0"", ""0""]",,"[[25600, 512, 512, 1], [], []]","[[3, 50, 1, 512], [], []]",6939565764437.511,,X
5091,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", ""Scalar""]",aten::as_strided,122891,0.937,28132,"["""", ""[50, 1, 512]"", ""[512, 512, 1]"", ""0""]",,"[[25600, 512, 512, 1], [], [], []]","[[3, 50, 1, 512], [], [], []]",6939565764440.428,,X
5092,125589,cpu_op,0,"[""float"", ""float"", ""Scalar""]",aten::copy_,122891,17.285,28133,"["""", """", ""False""]",,"[[512, 512, 1], [512, 512, 1], []]","[[50, 1, 512], [50, 1, 512], []]",6939565764443.405,,X
5093,125589,cpu_op,0,"[""float"", ""float"", ""Scalar""]",aten::add_,122891,14.18,28134,"["""", """", ""1""]",,"[[25600, 512, 512, 1], [25600, 512, 512, 1], []]","[[3, 50, 1, 512], [3, 50, 1, 512], []]",6939565764468.531,,X
5094,125589,cpu_op,0,,autograd::engine::evaluate_function: CloneBackward0,122891,6.935,28135,,5281,,,6939565764497.051,1,X
5095,125589,cpu_op,0,"[""float""]",CloneBackward0,122891,0.621,28136,"[""""]",5281,"[[25600, 512, 512, 1]]","[[3, 50, 1, 512]]",6939565764500.047,1,X
5096,125589,cpu_op,0,,autograd::engine::evaluate_function: SqueezeBackward1,122891,16.006,28137,,5280,,,6939565764510.874,1,X
5097,125589,cpu_op,0,"[""float""]",SqueezeBackward1,122891,9.892,28138,"[""""]",5280,"[[25600, 512, 512, 1]]","[[3, 50, 1, 512]]",6939565764513.464,1,X
5098,125589,cpu_op,0,"[""float"", ""Scalar""]",aten::unsqueeze,122891,7.023,28139,"["""", ""3""]",,"[[25600, 512, 512, 1], []]","[[3, 50, 1, 512], []]",6939565764515.802,,X
5099,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,122891,1.562,28140,"["""", ""[3, 50, 1, 1, 512]"", ""[25600, 512, 512, 512, 1]"", """"]",,"[[25600, 512, 512, 1], [], [], []]","[[3, 50, 1, 512], [], [], []]",6939565764519.418,,X
5100,125589,cpu_op,0,,autograd::engine::evaluate_function: TransposeBackward0,122891,15.807,28141,,5279,,,6939565764533.922,1,X
5101,125589,cpu_op,0,"[""float""]",TransposeBackward0,122891,9.586,28142,"[""""]",5279,"[[25600, 512, 512, 512, 1]]","[[3, 50, 1, 1, 512]]",6939565764536.414,1,X
5102,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,122891,7.704,28143,"["""", ""0"", ""-2""]",,"[[25600, 512, 512, 512, 1], [], []]","[[3, 50, 1, 1, 512], [], []]",6939565764537.847,,X
5103,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,122891,3.09,28144,"["""", ""[1, 50, 1, 3, 512]"", ""[512, 512, 512, 25600, 1]"", """"]",,"[[25600, 512, 512, 512, 1], [], [], []]","[[3, 50, 1, 1, 512], [], [], []]",6939565764540.748,,X
5104,125589,cpu_op,0,,autograd::engine::evaluate_function: UnsqueezeBackward0,122891,15.183,28145,,5278,,,6939565764557.074,1,X
5105,125589,cpu_op,0,"[""float""]",UnsqueezeBackward0,122891,9.107,28146,"[""""]",5278,"[[512, 512, 512, 25600, 1]]","[[1, 50, 1, 3, 512]]",6939565764559.615,1,X
5106,125589,cpu_op,0,"[""float"", ""Scalar""]",aten::squeeze,122891,6.946,28147,"["""", ""0""]",,"[[512, 512, 512, 25600, 1], []]","[[1, 50, 1, 3, 512], []]",6939565764561.338,,X
5107,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,122891,1.008,28148,"["""", ""[50, 1, 3, 512]"", ""[512, 512, 25600, 1]"", """"]",,"[[512, 512, 512, 25600, 1], [], [], []]","[[1, 50, 1, 3, 512], [], [], []]",6939565764565.845,,X
5108,125589,cpu_op,0,,autograd::engine::evaluate_function: ViewBackward0,122891,56.506,28149,,5277,,,6939565764579.398,1,X
5109,125589,cpu_op,0,"[""float""]",ViewBackward0,122891,49.082,28150,"[""""]",5277,"[[512, 512, 25600, 1]]","[[50, 1, 3, 512]]",6939565764582.03,1,X
5110,125589,cpu_op,0,"[""float"", ""ScalarList""]",aten::reshape,122891,46.568,28151,"["""", ""[50, 1, 1536]""]",,"[[512, 512, 25600, 1], []]","[[50, 1, 3, 512], []]",6939565764584.083,,X
5111,125589,cpu_op,0,"[""float"", ""Scalar""]",aten::clone,122891,37.514,28152,"["""", ""0""]",,"[[512, 512, 25600, 1], []]","[[50, 1, 3, 512], []]",6939565764587.289,,X
5112,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar"", """", """", ""Scalar""]",aten::empty_like,122891,10.532,28153,"["""", ""6"", ""0"", """", """", ""0""]",,"[[512, 512, 25600, 1], [], [], [], [], []]","[[50, 1, 3, 512], [], [], [], [], []]",6939565764590.304,,X
5113,125589,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", ""Scalar""]",aten::empty,122891,7.225,28154,"[""[50, 1, 3, 512]"", ""6"", ""0"", """", """", ""0""]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6939565764592.738,,X
5114,125589,cpu_op,0,"[""float"", ""float"", ""Scalar""]",aten::copy_,122891,21.569,28155,"["""", """", ""False""]",,"[[1536, 1536, 512, 1], [512, 512, 25600, 1], []]","[[50, 1, 3, 512], [50, 1, 3, 512], []]",6939565764602.397,,X
5115,125589,cpu_op,0,"[""float"", ""ScalarList""]",aten::_unsafe_view,122891,2.569,28156,"["""", ""[50, 1, 1536]""]",,"[[1536, 1536, 512, 1], []]","[[50, 1, 3, 512], []]",6939565764627.537,,X
5116,125589,cpu_op,0,,autograd::engine::evaluate_function: ViewBackward0,122891,12.535,28157,,5276,,,6939565764644.622,1,X
5117,125589,cpu_op,0,"[""float""]",ViewBackward0,122891,6.384,28158,"[""""]",5276,"[[1536, 1536, 1]]","[[50, 1, 1536]]",6939565764647.445,1,X
5118,125589,cpu_op,0,"[""float"", ""ScalarList""]",aten::reshape,122891,4.056,28159,"["""", ""[50, 1536]""]",,"[[1536, 1536, 1], []]","[[50, 1, 1536], []]",6939565764649.383,,X
5119,125589,cpu_op,0,"[""float"", ""ScalarList""]",aten::view,122891,2.067,28160,"["""", ""[50, 1536]""]",,"[[1536, 1536, 1], []]","[[50, 1, 1536], []]",6939565764650.96,,X
5120,125589,cpu_op,0,,autograd::engine::evaluate_function: AddmmBackward0,122891,184.442,28161,,5275,,,6939565764707.201,1,X
5121,125589,cpu_op,0,"[""float""]",AddmmBackward0,122891,126.455,28162,"[""""]",5275,"[[1536, 1]]","[[50, 1536]]",6939565764710.03,1,X
5122,125589,cpu_op,0,"[""float""]",aten::t,122891,7.121,28163,"[""""]",,"[[1, 512]]","[[512, 1536]]",6939565764714.674,,X
5123,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,122891,3.375,28164,"["""", ""0"", ""1""]",,"[[1, 512], [], []]","[[512, 1536], [], []]",6939565764717.048,,X
5124,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,122891,0.889,28165,"["""", ""[1536, 512]"", ""[512, 1]"", """"]",,"[[1, 512], [], [], []]","[[512, 1536], [], [], []]",6939565764719.105,,X
5125,125589,cpu_op,0,"[""float"", ""float""]",aten::mm,122891,60.599,28166,"["""", """"]",,"[[1536, 1], [512, 1]]","[[50, 1536], [1536, 512]]",6939565764723.597,,X
5126,125589,cpu_op,0,"[""float""]",aten::t,122891,8.332,28167,"[""""]",,"[[1536, 1]]","[[50, 1536]]",6939565764787.804,,X
5127,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,122891,3.792,28168,"["""", ""0"", ""1""]",,"[[1536, 1], [], []]","[[50, 1536], [], []]",6939565764790.929,,X
5128,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,122891,1.048,28169,"["""", ""[1536, 50]"", ""[1, 1536]"", """"]",,"[[1536, 1], [], [], []]","[[50, 1536], [], [], []]",6939565764793.272,,X
5129,125589,cpu_op,0,"[""float"", ""float""]",aten::mm,122891,29.468,28170,"["""", """"]",,"[[1, 1536], [512, 1]]","[[1536, 50], [50, 512]]",6939565764797.992,,X
5130,125589,cpu_op,0,"[""float""]",aten::t,122891,5.751,28171,"[""""]",,"[[512, 1]]","[[1536, 512]]",6939565764829.522,,X
5131,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,122891,3.167,28172,"["""", ""0"", ""1""]",,"[[512, 1], [], []]","[[1536, 512], [], []]",6939565764830.904,,X
5132,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,122891,0.835,28173,"["""", ""[512, 1536]"", ""[1, 512]"", """"]",,"[[512, 1], [], [], []]","[[1536, 512], [], [], []]",6939565764832.846,,X
5133,125589,cpu_op,0,"[""float"", ""ScalarList"", ""Scalar"", """"]",aten::sum,122891,32.567,28174,"["""", ""[0]"", ""True"", """"]",,"[[1536, 1], [], [], []]","[[50, 1536], [], [], []]",6939565764840.201,,X
5134,125589,cpu_op,0,"[""float"", ""ScalarList""]",aten::view,122891,2.216,28175,"["""", ""[1536]""]",,"[[1536, 1], []]","[[1, 1536], []]",6939565764875.858,,X
5135,125589,cpu_op,0,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,122891,17.829,28176,,,,,6939565764906.607,,X
5136,125589,cpu_op,0,"[""float""]",torch::autograd::AccumulateGrad,122891,11.621,28177,"[""""]",,[[1]],[[1536]],6939565764910.455,,X
5137,125589,cpu_op,0,"[""float""]",aten::detach,122891,6.026,28178,"[""""]",,[[1]],[[1536]],6939565764914.719,,X
5138,125589,cpu_op,0,"[""float""]",detach,122891,3.666,28179,"[""""]",,[[1]],[[1536]],6939565764916.705,,X
5139,125589,cpu_op,0,,autograd::engine::evaluate_function: TBackward0,122891,14.584,28180,,5274,,,6939565764931.666,1,X
5140,125589,cpu_op,0,"[""float""]",TBackward0,122891,8.593,28181,"[""""]",5274,"[[1, 512]]","[[512, 1536]]",6939565764934.225,1,X
5141,125589,cpu_op,0,"[""float""]",aten::t,122891,6.667,28182,"[""""]",,"[[1, 512]]","[[512, 1536]]",6939565764935.747,,X
5142,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,122891,3.816,28183,"["""", ""0"", ""1""]",,"[[1, 512], [], []]","[[512, 1536], [], []]",6939565764937.277,,X
5143,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,122891,1.0,28184,"["""", ""[1536, 512]"", ""[512, 1]"", """"]",,"[[1, 512], [], [], []]","[[512, 1536], [], [], []]",6939565764939.656,,X
5144,125589,cpu_op,0,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,122891,10.317,28185,,,,,6939565764954.181,,X
5145,125589,cpu_op,0,"[""float""]",torch::autograd::AccumulateGrad,122891,5.239,28186,"[""""]",,"[[512, 1]]","[[1536, 512]]",6939565764957.289,,X
5146,125589,cpu_op,0,"[""float""]",aten::detach,122891,2.815,28187,"[""""]",,"[[512, 1]]","[[1536, 512]]",6939565764959.161,,X
5147,125589,cpu_op,0,"[""float""]",detach,122891,1.481,28188,"[""""]",,"[[512, 1]]","[[1536, 512]]",6939565764960.146,,X
5148,125589,cpu_op,0,,autograd::engine::evaluate_function: ViewBackward0,122891,44.966,28189,,5273,,,6939565764971.318,1,X
5149,125589,cpu_op,0,"[""float""]",ViewBackward0,122891,8.338,28190,"[""""]",5273,"[[512, 1]]","[[50, 512]]",6939565764973.86,1,X
5150,125589,cpu_op,0,"[""float"", ""ScalarList""]",aten::reshape,122891,5.697,28191,"["""", ""[50, 1, 512]""]",,"[[512, 1], []]","[[50, 512], []]",6939565764976.112,,X
5151,125589,cpu_op,0,"[""float"", ""ScalarList""]",aten::view,122891,1.718,28192,"["""", ""[50, 1, 512]""]",,"[[512, 1], []]","[[50, 512], []]",6939565764979.678,,X
5152,125589,cpu_op,0,"[""float"", ""float"", ""Scalar""]",aten::add_,122891,22.692,28193,"["""", """", ""1""]",,"[[512, 512, 1], [512, 512, 1], []]","[[50, 1, 512], [50, 1, 512], []]",6939565764987.689,,X
5153,125589,cpu_op,0,,autograd::engine::evaluate_function: NativeLayerNormBackward0,122891,93.101,28194,,5272,,,6939565765025.475,1,X
5154,125589,cpu_op,0,"[""float""]",NativeLayerNormBackward0,122891,78.152,28195,"[""""]",5272,"[[512, 512, 1]]","[[50, 1, 512]]",6939565765028.256,1,X
5155,125589,cpu_op,0,"[""float"", ""float"", ""ScalarList"", ""float"", ""float"", ""float"", ""float"", ""ScalarList""]",aten::native_layer_norm_backward,122891,70.184,28196,"["""", """", ""[512]"", """", """", """", """", ""[True, True, True]""]",,"[[512, 512, 1], [512, 512, 1], [], [1, 1, 1], [1, 1, 1], [1], [1], []]","[[50, 1, 512], [50, 1, 512], [], [50, 1, 1], [50, 1, 1], [512], [512], []]",6939565765035.096,,X
