tid,cat,id,name,pid,bp,ts,ph
4097061,ac2g,894,ac2g,4097061,,6928969217938.237,s
4097061,ac2g,907,ac2g,4097061,e,6928969218043.264,f
4097061,ac2g,908,ac2g,4097061,e,6928969218045.683,f
4097061,ac2g,909,ac2g,4097061,e,6928969218046.625,f
4097061,ac2g,910,ac2g,4097061,e,6928969218047.595,f
7,ac2g,914,ac2g,0,e,6928969218078.118,f
4097061,ac2g,914,ac2g,4097061,,6928969218067.58,s
7,ac2g,916,ac2g,0,e,6928969218090.15,f
4097061,ac2g,916,ac2g,4097061,,6928969218080.008,s
4097061,ac2g,918,ac2g,4097061,e,6928969218095.103,f
4097061,ac2g,919,ac2g,4097061,e,6928969218101.606,f
4097061,ac2g,920,ac2g,4097061,e,6928969218103.635,f
7,ac2g,921,ac2g,0,e,6928969218113.51,f
4097061,ac2g,921,ac2g,4097061,,6928969218104.541,s
4097061,ac2g,923,ac2g,4097061,e,6928969218113.995,f
7,ac2g,930,ac2g,0,e,6928969218192.422,f
4097061,ac2g,930,ac2g,4097061,,6928969218180.934,s
4097061,ac2g,944,ac2g,4097061,e,6928969218266.683,f
4097061,ac2g,945,ac2g,4097061,e,6928969218269.421,f
4097061,ac2g,946,ac2g,4097061,e,6928969218270.456,f
4097061,ac2g,947,ac2g,4097061,e,6928969218271.461,f
4097061,ac2g,971,ac2g,4097061,e,6928969218312.517,f
4097061,ac2g,972,ac2g,4097061,e,6928969218313.994,f
4097061,ac2g,973,ac2g,4097061,e,6928969218314.692,f
4097061,ac2g,974,ac2g,4097061,e,6928969218315.312,f
4097061,ac2g,982,ac2g,4097061,e,6928969218328.502,f
7,ac2g,983,ac2g,0,e,6928969218342.95,f
4097061,ac2g,983,ac2g,4097061,,6928969218331.98,s
7,ac2g,990,ac2g,0,e,6928969218380.486,f
4097061,ac2g,990,ac2g,4097061,,6928969218371.507,s
7,ac2g,997,ac2g,0,e,6928969218437.19,f
4097061,ac2g,997,ac2g,4097061,,6928969218428.069,s
4097061,ac2g,1010,ac2g,4097061,e,6928969218549.626,f
4097061,ac2g,1011,ac2g,4097061,e,6928969218552.487,f
4097061,ac2g,1012,ac2g,4097061,e,6928969218553.547,f
4097061,ac2g,1013,ac2g,4097061,e,6928969218554.603,f
4097061,ac2g,1019,ac2g,4097061,e,6928969218564.009,f
4097061,ac2g,1020,ac2g,4097061,e,6928969218565.834,f
7,ac2g,1021,ac2g,0,e,6928969218775.877,f
4097061,ac2g,1021,ac2g,4097061,,6928969218757.58,s
7,ac2g,1023,ac2g,0,e,6928969218786.565,f
4097061,ac2g,1023,ac2g,4097061,,6928969218778.976,s
4097061,ac2g,1025,ac2g,4097061,e,6928969218792.828,f
4097061,ac2g,1026,ac2g,4097061,e,6928969218795.399,f
7,ac2g,1027,ac2g,0,e,6928969218806.565,f
4097061,ac2g,1027,ac2g,4097061,,6928969218797.551,s
4097061,ac2g,1030,ac2g,4097061,e,6928969218808.497,f
7,ac2g,1031,ac2g,0,e,6928969218824.677,f
4097061,ac2g,1031,ac2g,4097061,,6928969218813.358,s
7,ac2g,1039,ac2g,0,e,6928969218944.357,f
4097061,ac2g,1039,ac2g,4097061,,6928969218933.365,s
4097061,ac2g,1053,ac2g,4097061,e,6928969219041.286,f
4097061,ac2g,1054,ac2g,4097061,e,6928969219045.613,f
4097061,ac2g,1055,ac2g,4097061,e,6928969219046.913,f
4097061,ac2g,1056,ac2g,4097061,e,6928969219048.375,f
4097061,ac2g,1080,ac2g,4097061,e,6928969219097.051,f
4097061,ac2g,1081,ac2g,4097061,e,6928969219098.558,f
4097061,ac2g,1082,ac2g,4097061,e,6928969219099.219,f
4097061,ac2g,1083,ac2g,4097061,e,6928969219099.831,f
4097061,ac2g,1091,ac2g,4097061,e,6928969219113.516,f
7,ac2g,1092,ac2g,0,e,6928969219129.093,f
4097061,ac2g,1092,ac2g,4097061,,6928969219117.346,s
7,ac2g,1100,ac2g,0,e,6928969219196.005,f
4097061,ac2g,1100,ac2g,4097061,,6928969219186.047,s
4097061,ac2g,1111,ac2g,4097061,e,6928969219289.425,f
4097061,ac2g,1112,ac2g,4097061,e,6928969219291.606,f
4097061,ac2g,1117,ac2g,4097061,e,6928969219469.602,f
4097061,ac2g,1118,ac2g,4097061,e,6928969219473.988,f
4097061,ac2g,1119,ac2g,4097061,e,6928969219475.021,f
4097061,ac2g,1120,ac2g,4097061,e,6928969219476.491,f
7,ac2g,1124,ac2g,0,e,6928969219520.964,f
4097061,ac2g,1124,ac2g,4097061,,6928969219504.905,s
7,ac2g,1126,ac2g,0,e,6928969219530.372,f
4097061,ac2g,1126,ac2g,4097061,,6928969219523.596,s
4097061,ac2g,1128,ac2g,4097061,e,6928969219534.907,f
4097061,ac2g,1129,ac2g,4097061,e,6928969219537.381,f
7,ac2g,1130,ac2g,0,e,6928969219548.164,f
4097061,ac2g,1130,ac2g,4097061,,6928969219539.041,s
4097061,ac2g,1133,ac2g,4097061,e,6928969219547.849,f
7,ac2g,1134,ac2g,0,e,6928969219576.132,f
4097061,ac2g,1134,ac2g,4097061,,6928969219551.841,s
7,ac2g,1142,ac2g,0,e,6928969219675.14,f
4097061,ac2g,1142,ac2g,4097061,,6928969219663.688,s
4097061,ac2g,1156,ac2g,4097061,e,6928969219766.517,f
4097061,ac2g,1157,ac2g,4097061,e,6928969219770.28,f
4097061,ac2g,1158,ac2g,4097061,e,6928969219771.548,f
4097061,ac2g,1159,ac2g,4097061,e,6928969219772.929,f
4097061,ac2g,1183,ac2g,4097061,e,6928969219821.083,f
4097061,ac2g,1184,ac2g,4097061,e,6928969219822.642,f
4097061,ac2g,1185,ac2g,4097061,e,6928969219823.325,f
4097061,ac2g,1186,ac2g,4097061,e,6928969219823.933,f
4097061,ac2g,1194,ac2g,4097061,e,6928969219837.574,f
7,ac2g,1195,ac2g,0,e,6928969219852.036,f
4097061,ac2g,1195,ac2g,4097061,,6928969219841.319,s
4097061,ac2g,1205,ac2g,4097061,e,6928969219951.962,f
4097061,ac2g,1206,ac2g,4097061,e,6928969219954.606,f
4097061,ac2g,1211,ac2g,4097061,e,6928969220133.142,f
4097061,ac2g,1212,ac2g,4097061,e,6928969220136.707,f
4097061,ac2g,1213,ac2g,4097061,e,6928969220137.98,f
4097061,ac2g,1214,ac2g,4097061,e,6928969220139.015,f
7,ac2g,1218,ac2g,0,e,6928969220185.667,f
4097061,ac2g,1218,ac2g,4097061,,6928969220167.245,s
7,ac2g,1226,ac2g,0,e,6928969220291.427,f
4097061,ac2g,1226,ac2g,4097061,,6928969220278.493,s
4097061,ac2g,1240,ac2g,4097061,e,6928969220381.416,f
4097061,ac2g,1241,ac2g,4097061,e,6928969220384.514,f
4097061,ac2g,1242,ac2g,4097061,e,6928969220385.704,f
4097061,ac2g,1243,ac2g,4097061,e,6928969220386.785,f
4097061,ac2g,1267,ac2g,4097061,e,6928969220453.739,f
4097061,ac2g,1268,ac2g,4097061,e,6928969220455.338,f
4097061,ac2g,1269,ac2g,4097061,e,6928969220456.023,f
4097061,ac2g,1270,ac2g,4097061,e,6928969220456.555,f
4097061,ac2g,1278,ac2g,4097061,e,6928969220469.987,f
7,ac2g,1279,ac2g,0,e,6928969220485.539,f
4097061,ac2g,1279,ac2g,4097061,,6928969220473.863,s
7,ac2g,1286,ac2g,0,e,6928969220530.562,f
4097061,ac2g,1286,ac2g,4097061,,6928969220521.03,s
7,ac2g,1293,ac2g,0,e,6928969220587.394,f
4097061,ac2g,1293,ac2g,4097061,,6928969220577.412,s
4097061,ac2g,1306,ac2g,4097061,e,6928969220683.457,f
4097061,ac2g,1307,ac2g,4097061,e,6928969220686.202,f
4097061,ac2g,1308,ac2g,4097061,e,6928969220687.352,f
4097061,ac2g,1309,ac2g,4097061,e,6928969220688.346,f
7,ac2g,1313,ac2g,0,e,6928969220722.018,f
4097061,ac2g,1313,ac2g,4097061,,6928969220710.618,s
7,ac2g,1315,ac2g,0,e,6928969220730.818,f
4097061,ac2g,1315,ac2g,4097061,,6928969220724.025,s
4097061,ac2g,1317,ac2g,4097061,e,6928969220736.15,f
4097061,ac2g,1318,ac2g,4097061,e,6928969220738.347,f
7,ac2g,1319,ac2g,0,e,6928969220748.322,f
4097061,ac2g,1319,ac2g,4097061,,6928969220740.152,s
4097061,ac2g,1322,ac2g,4097061,e,6928969220748.568,f
7,ac2g,1323,ac2g,0,e,6928969220776.322,f
4097061,ac2g,1323,ac2g,4097061,,6928969220752.303,s
7,ac2g,1331,ac2g,0,e,6928969220837.698,f
4097061,ac2g,1331,ac2g,4097061,,6928969220827.389,s
4097061,ac2g,1341,ac2g,4097061,e,6928969220908.824,f
4097061,ac2g,1342,ac2g,4097061,e,6928969220910.993,f
4097061,ac2g,1349,ac2g,4097061,e,6928969221102.58,f
4097061,ac2g,1350,ac2g,4097061,e,6928969221106.759,f
4097061,ac2g,1351,ac2g,4097061,e,6928969221108.016,f
4097061,ac2g,1352,ac2g,4097061,e,6928969221109.366,f
4097061,ac2g,1376,ac2g,4097061,e,6928969221157.982,f
4097061,ac2g,1377,ac2g,4097061,e,6928969221159.38,f
4097061,ac2g,1378,ac2g,4097061,e,6928969221160.062,f
4097061,ac2g,1379,ac2g,4097061,e,6928969221160.613,f
4097061,ac2g,1387,ac2g,4097061,e,6928969221178.455,f
7,ac2g,1388,ac2g,0,e,6928969221199.074,f
4097061,ac2g,1388,ac2g,4097061,,6928969221182.18,s
7,ac2g,1396,ac2g,0,e,6928969221291.874,f
4097061,ac2g,1396,ac2g,4097061,,6928969221280.288,s
4097061,ac2g,1409,ac2g,4097061,e,6928969221402.483,f
4097061,ac2g,1410,ac2g,4097061,e,6928969221405.526,f
4097061,ac2g,1411,ac2g,4097061,e,6928969221406.527,f
4097061,ac2g,1412,ac2g,4097061,e,6928969221407.524,f
7,ac2g,1416,ac2g,0,e,6928969221447.041,f
4097061,ac2g,1416,ac2g,4097061,,6928969221433.325,s
7,ac2g,1418,ac2g,0,e,6928969221456.417,f
4097061,ac2g,1418,ac2g,4097061,,6928969221448.998,s
4097061,ac2g,1420,ac2g,4097061,e,6928969221460.36,f
4097061,ac2g,1421,ac2g,4097061,e,6928969221462.567,f
7,ac2g,1422,ac2g,0,e,6928969221472.289,f
4097061,ac2g,1422,ac2g,4097061,,6928969221464.342,s
4097061,ac2g,1425,ac2g,4097061,e,6928969221472.442,f
7,ac2g,1426,ac2g,0,e,6928969221500.001,f
4097061,ac2g,1426,ac2g,4097061,,6928969221475.924,s
7,ac2g,1434,ac2g,0,e,6928969221577.569,f
4097061,ac2g,1434,ac2g,4097061,,6928969221565.151,s
4097061,ac2g,1444,ac2g,4097061,e,6928969221658.068,f
4097061,ac2g,1445,ac2g,4097061,e,6928969221660.376,f
4097061,ac2g,1452,ac2g,4097061,e,6928969221830.747,f
4097061,ac2g,1453,ac2g,4097061,e,6928969221834.456,f
4097061,ac2g,1454,ac2g,4097061,e,6928969221835.601,f
4097061,ac2g,1455,ac2g,4097061,e,6928969221837.018,f
4097061,ac2g,1479,ac2g,4097061,e,6928969221896.914,f
4097061,ac2g,1480,ac2g,4097061,e,6928969221898.445,f
4097061,ac2g,1481,ac2g,4097061,e,6928969221899.449,f
4097061,ac2g,1482,ac2g,4097061,e,6928969221900.18,f
