tid,cat,id,name,pid,bp,ts,ph
125589,ac2g,73069,ac2g,122891,,6939565538689.745,s
7,ac2g,73104,ac2g,0,e,6939565541081.109,f
125589,ac2g,73104,ac2g,122891,,6939565538827.301,s
7,ac2g,73130,ac2g,0,e,6939565541085.045,f
125589,ac2g,73130,ac2g,122891,,6939565538944.447,s
7,ac2g,73132,ac2g,0,e,6939565541099.029,f
125589,ac2g,73132,ac2g,122891,,6939565538958.811,s
7,ac2g,73149,ac2g,0,e,6939565541102.709,f
125589,ac2g,73149,ac2g,122891,,6939565539000.183,s
7,ac2g,73162,ac2g,0,e,6939565541115.893,f
125589,ac2g,73162,ac2g,122891,,6939565539046.162,s
7,ac2g,73185,ac2g,0,e,6939565541124.501,f
125589,ac2g,73185,ac2g,122891,,6939565539184.253,s
7,ac2g,73217,ac2g,0,e,6939565541127.093,f
125589,ac2g,73217,ac2g,122891,,6939565539334.283,s
7,ac2g,73224,ac2g,0,e,6939565541129.109,f
125589,ac2g,73224,ac2g,122891,,6939565539370.569,s
7,ac2g,73242,ac2g,0,e,6939565541131.573,f
125589,ac2g,73242,ac2g,122891,,6939565539437.814,s
7,ac2g,73249,ac2g,0,e,6939565541133.877,f
125589,ac2g,73249,ac2g,122891,,6939565539463.217,s
7,ac2g,73267,ac2g,0,e,6939565541135.989,f
125589,ac2g,73267,ac2g,122891,,6939565539517.621,s
7,ac2g,73274,ac2g,0,e,6939565541138.709,f
125589,ac2g,73274,ac2g,122891,,6939565539542.1,s
7,ac2g,73294,ac2g,0,e,6939565541141.525,f
125589,ac2g,73294,ac2g,122891,,6939565539659.09,s
7,ac2g,73301,ac2g,0,e,6939565541177.653,f
125589,ac2g,73301,ac2g,122891,,6939565539680.573,s
7,ac2g,73327,ac2g,0,e,6939565541183.189,f
125589,ac2g,73327,ac2g,122891,,6939565539797.62,s
7,ac2g,73334,ac2g,0,e,6939565541185.333,f
125589,ac2g,73334,ac2g,122891,,6939565539824.691,s
7,ac2g,73352,ac2g,0,e,6939565541187.829,f
125589,ac2g,73352,ac2g,122891,,6939565539879.85,s
7,ac2g,73359,ac2g,0,e,6939565541190.229,f
125589,ac2g,73359,ac2g,122891,,6939565539905.637,s
7,ac2g,73377,ac2g,0,e,6939565541192.373,f
125589,ac2g,73377,ac2g,122891,,6939565539957.1,s
7,ac2g,73384,ac2g,0,e,6939565541195.285,f
125589,ac2g,73384,ac2g,122891,,6939565539980.135,s
7,ac2g,73391,ac2g,0,e,6939565541198.101,f
125589,ac2g,73391,ac2g,122891,,6939565540010.143,s
7,ac2g,73417,ac2g,0,e,6939565541202.933,f
125589,ac2g,73417,ac2g,122891,,6939565540089.835,s
7,ac2g,73424,ac2g,0,e,6939565541239.285,f
125589,ac2g,73424,ac2g,122891,,6939565540107.445,s
122891,ac2g,73436,ac2g,122891,,6939565540670.81,s
