Ev Idx,tid,cat,Record function id,Input type,name,pid,dur,External id,Concrete Inputs,Sequence number,Input Strides,Input Dims,ts,Fwd thread id,ph
140,125589,cpu_op,0,"[""float"", ""float""]",aten::mm,122891,56.464,17037,"["""", """"]",,"[[2048, 1], [512, 1]]","[[50, 2048], [2048, 512]]",6939565491478.24,,X
141,125589,cpu_op,0,"[""float""]",aten::t,122891,8.496,17038,"[""""]",,"[[2048, 1]]","[[50, 2048]]",6939565491538.438,,X
142,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,122891,4.751,17039,"["""", ""0"", ""1""]",,"[[2048, 1], [], []]","[[50, 2048], [], []]",6939565491540.594,,X
143,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,122891,1.448,17040,"["""", ""[2048, 50]"", ""[1, 2048]"", """"]",,"[[2048, 1], [], [], []]","[[50, 2048], [], [], []]",6939565491543.317,,X
144,125589,cpu_op,0,"[""float"", ""float""]",aten::mm,122891,63.246,17041,"["""", """"]",,"[[1, 2048], [512, 1]]","[[2048, 50], [50, 512]]",6939565491549.293,,X
145,125589,cpu_op,0,"[""float""]",aten::t,122891,11.647,17042,"[""""]",,"[[512, 1]]","[[2048, 512]]",6939565491615.387,,X
146,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,122891,7.792,17043,"["""", ""0"", ""1""]",,"[[512, 1], [], []]","[[2048, 512], [], []]",6939565491617.684,,X
147,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,122891,1.519,17044,"["""", ""[512, 2048]"", ""[1, 512]"", """"]",,"[[512, 1], [], [], []]","[[2048, 512], [], [], []]",6939565491623.275,,X
148,125589,cpu_op,0,"[""float"", ""ScalarList"", ""Scalar"", """"]",aten::sum,122891,40.901,17045,"["""", ""[0]"", ""True"", """"]",,"[[2048, 1], [], [], []]","[[50, 2048], [], [], []]",6939565491633.707,,X
149,125589,cpu_op,0,"[""float"", ""ScalarList""]",aten::view,122891,2.704,17046,"["""", ""[2048]""]",,"[[2048, 1], []]","[[1, 2048], []]",6939565491678.304,,X
150,125589,cpu_op,0,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,122891,22.027,17047,,,,,6939565491716.071,,X
151,125589,cpu_op,0,"[""float""]",torch::autograd::AccumulateGrad,122891,12.961,17048,"[""""]",,[[1]],[[2048]],6939565491721.736,,X
152,125589,cpu_op,0,"[""float""]",aten::detach,122891,7.468,17049,"[""""]",,[[1]],[[2048]],6939565491726.098,,X
153,125589,cpu_op,0,"[""float""]",detach,122891,4.087,17050,"[""""]",,[[1]],[[2048]],6939565491728.968,,X
154,125589,cpu_op,0,,autograd::engine::evaluate_function: TBackward0,122891,23.735,17051,,5199,,,6939565491748.128,1,X
155,125589,cpu_op,0,"[""float""]",TBackward0,122891,14.73,17052,"[""""]",5199,"[[1, 512]]","[[512, 2048]]",6939565491751.955,1,X
156,125589,cpu_op,0,"[""float""]",aten::t,122891,11.754,17053,"[""""]",,"[[1, 512]]","[[512, 2048]]",6939565491754.273,,X
157,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,122891,7.218,17054,"["""", ""0"", ""1""]",,"[[1, 512], [], []]","[[512, 2048], [], []]",6939565491757.172,,X
158,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,122891,1.469,17055,"["""", ""[2048, 512]"", ""[512, 1]"", """"]",,"[[1, 512], [], [], []]","[[512, 2048], [], [], []]",6939565491760.638,,X
159,125589,cpu_op,0,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,122891,15.089,17056,,,,,6939565491783.268,,X
160,125589,cpu_op,0,"[""float""]",torch::autograd::AccumulateGrad,122891,7.916,17057,"[""""]",,"[[512, 1]]","[[2048, 512]]",6939565491787.601,,X
161,125589,cpu_op,0,"[""float""]",aten::detach,122891,4.415,17058,"[""""]",,"[[512, 1]]","[[2048, 512]]",6939565491790.224,,X
162,125589,cpu_op,0,"[""float""]",detach,122891,2.265,17059,"[""""]",,"[[512, 1]]","[[2048, 512]]",6939565491791.888,,X
163,125589,cpu_op,0,,autograd::engine::evaluate_function: ViewBackward0,122891,89.588,17060,,5198,,,6939565491807.625,1,X
164,125589,cpu_op,0,"[""float""]",ViewBackward0,122891,8.454,17061,"[""""]",5198,"[[512, 1]]","[[50, 512]]",6939565491811.504,1,X
165,125589,cpu_op,0,"[""float"", ""ScalarList""]",aten::reshape,122891,5.173,17062,"["""", ""[50, 1, 512]""]",,"[[512, 1], []]","[[50, 512], []]",6939565491814.286,,X
166,125589,cpu_op,0,"[""float"", ""ScalarList""]",aten::view,122891,1.963,17063,"["""", ""[50, 1, 512]""]",,"[[512, 1], []]","[[50, 512], []]",6939565491816.882,,X
167,125589,cpu_op,0,"[""float"", ""float"", ""Scalar""]",aten::add_,122891,36.564,17064,"["""", """", ""1""]",,"[[512, 512, 1], [512, 512, 1], []]","[[50, 1, 512], [50, 1, 512], []]",6939565491851.905,,X
168,125589,cpu_op,0,,autograd::engine::evaluate_function: NativeLayerNormBackward0,122891,114.294,17065,,5197,,,6939565491909.145,1,X
169,125589,cpu_op,0,"[""float""]",NativeLayerNormBackward0,122891,95.132,17066,"[""""]",5197,"[[512, 512, 1]]","[[50, 1, 512]]",6939565491912.981,1,X
170,125589,cpu_op,0,"[""float"", ""float"", ""ScalarList"", ""float"", ""float"", ""float"", ""float"", ""ScalarList""]",aten::native_layer_norm_backward,122891,85.803,17067,"["""", """", ""[512]"", """", """", """", """", ""[True, True, True]""]",,"[[512, 512, 1], [512, 512, 1], [], [1, 1, 1], [1, 1, 1], [1], [1], []]","[[50, 1, 512], [50, 1, 512], [], [50, 1, 1], [50, 1, 1], [512], [512], []]",6939565491921.027,,X
171,125589,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", ""Scalar""]",aten::empty,122891,11.27,17068,"[""[50, 1, 512]"", ""6"", ""0"", """", """", ""0""]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6939565491930.188,,X
172,125589,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", ""Scalar""]",aten::empty,122891,8.61,17069,"[""[512]"", ""6"", ""0"", """", """", ""0""]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6939565491944.708,,X
173,125589,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", ""Scalar""]",aten::empty,122891,7.738,17070,"[""[512]"", ""6"", ""0"", """", """", ""0""]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6939565491956.6,,X
174,125589,cpu_op,0,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,122891,16.251,17071,,,,,6939565492035.828,,X
175,125589,cpu_op,0,"[""float""]",torch::autograd::AccumulateGrad,122891,9.138,17072,"[""""]",,[[1]],[[512]],6939565492040.101,,X
176,125589,cpu_op,0,"[""float""]",aten::detach,122891,5.539,17073,"[""""]",,[[1]],[[512]],6939565492042.939,,X
177,125589,cpu_op,0,"[""float""]",detach,122891,3.283,17074,"[""""]",,[[1]],[[512]],6939565492044.694,,X
178,125589,cpu_op,0,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,122891,13.825,17075,,,,,6939565492061.803,,X
179,125589,cpu_op,0,"[""float""]",torch::autograd::AccumulateGrad,122891,6.928,17076,"[""""]",,[[1]],[[512]],6939565492065.904,,X
180,125589,cpu_op,0,"[""float""]",aten::detach,122891,4.04,17077,"[""""]",,[[1]],[[512]],6939565492068.207,,X
181,125589,cpu_op,0,"[""float""]",detach,122891,1.761,17078,"[""""]",,[[1]],[[512]],6939565492070.002,,X
182,125589,cpu_op,0,,autograd::engine::evaluate_function: AddBackward0,122891,11.582,17079,,5196,,,6939565492084.79,1,X
183,125589,cpu_op,0,"[""float""]",AddBackward0,122891,1.466,17080,"[""""]",5196,"[[512, 512, 1]]","[[50, 1, 512]]",6939565492088.315,1,X
184,125589,cpu_op,0,,autograd::engine::evaluate_function: NativeDropoutBackward0,122891,54.919,17081,,5195,,,6939565492105.484,1,X
185,125589,cpu_op,0,"[""float""]",NativeDropoutBackward0,122891,44.682,17082,"[""""]",5195,"[[512, 512, 1]]","[[50, 1, 512]]",6939565492109.164,1,X
186,125589,cpu_op,0,"[""float"", ""bool"", ""Scalar""]",aten::native_dropout_backward,122891,40.133,17083,"["""", """", ""1.1111111111111112""]",,"[[512, 512, 1], [512, 512, 1], []]","[[50, 1, 512], [50, 1, 512], []]",6939565492112.966,,X
187,125589,cpu_op,0,"[""float"", """", """", """", """", ""Scalar""]",aten::empty_like,122891,12.478,17084,"["""", """", """", """", """", ""0""]",,"[[512, 512, 1], [], [], [], [], []]","[[50, 1, 512], [], [], [], [], []]",6939565492118.824,,X
188,125589,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", ""Scalar""]",aten::empty,122891,8.491,17085,"[""[50, 1, 512]"", ""6"", ""0"", """", """", ""0""]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6939565492121.907,,X
189,125589,cpu_op,0,,autograd::engine::evaluate_function: ViewBackward0,122891,18.247,17086,,5194,,,6939565492170.927,1,X
190,125589,cpu_op,0,"[""float""]",ViewBackward0,122891,9.744,17087,"[""""]",5194,"[[512, 512, 1]]","[[50, 1, 512]]",6939565492175.006,1,X
191,125589,cpu_op,0,"[""float"", ""ScalarList""]",aten::reshape,122891,6.114,17088,"["""", ""[50, 512]""]",,"[[512, 512, 1], []]","[[50, 1, 512], []]",6939565492178.084,,X
192,125589,cpu_op,0,"[""float"", ""ScalarList""]",aten::view,122891,2.967,17089,"["""", ""[50, 512]""]",,"[[512, 512, 1], []]","[[50, 1, 512], []]",6939565492180.655,,X
193,125589,cpu_op,0,,autograd::engine::evaluate_function: AddmmBackward0,122891,267.608,17090,,5193,,,6939565492198.279,1,X
194,125589,cpu_op,0,"[""float""]",AddmmBackward0,122891,201.083,17091,"[""""]",5193,"[[512, 1]]","[[50, 512]]",6939565492201.658,1,X
195,125589,cpu_op,0,"[""float""]",aten::t,122891,9.568,17092,"[""""]",,"[[1, 512]]","[[512, 512]]",6939565492205.5,,X
196,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,122891,5.461,17093,"["""", ""0"", ""1""]",,"[[1, 512], [], []]","[[512, 512], [], []]",6939565492208.032,,X
197,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,122891,1.667,17094,"["""", ""[512, 512]"", ""[512, 1]"", """"]",,"[[1, 512], [], [], []]","[[512, 512], [], [], []]",6939565492211.152,,X
198,125589,cpu_op,0,"[""float"", ""float""]",aten::mm,122891,94.735,17095,"["""", """"]",,"[[512, 1], [512, 1]]","[[50, 512], [512, 512]]",6939565492218.156,,X
199,125589,cpu_op,0,"[""float""]",aten::t,122891,10.091,17096,"[""""]",,"[[512, 1]]","[[50, 512]]",6939565492317.519,,X
200,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,122891,5.973,17097,"["""", ""0"", ""1""]",,"[[512, 1], [], []]","[[50, 512], [], []]",6939565492320.125,,X
201,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,122891,1.816,17098,"["""", ""[512, 50]"", ""[1, 512]"", """"]",,"[[512, 1], [], [], []]","[[50, 512], [], [], []]",6939565492323.638,,X
202,125589,cpu_op,0,"[""float"", ""float""]",aten::mm,122891,58.368,17099,"["""", """"]",,"[[1, 512], [512, 1]]","[[512, 50], [50, 512]]",6939565492330.109,,X
203,125589,cpu_op,0,"[""float""]",aten::t,122891,9.595,17100,"[""""]",,"[[512, 1]]","[[512, 512]]",6939565492391.443,,X
204,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,122891,6.11,17101,"["""", ""0"", ""1""]",,"[[512, 1], [], []]","[[512, 512], [], []]",6939565492393.515,,X
205,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,122891,1.47,17102,"["""", ""[512, 512]"", ""[1, 512]"", """"]",,"[[512, 1], [], [], []]","[[512, 512], [], [], []]",6939565492397.589,,X
206,125589,cpu_op,0,"[""float"", ""ScalarList"", ""Scalar"", """"]",aten::sum,122891,39.125,17103,"["""", ""[0]"", ""True"", """"]",,"[[512, 1], [], [], []]","[[50, 512], [], [], []]",6939565492407.312,,X
207,125589,cpu_op,0,"[""float"", ""ScalarList""]",aten::view,122891,2.402,17104,"["""", ""[512]""]",,"[[512, 1], []]","[[1, 512], []]",6939565492449.616,,X
208,125589,cpu_op,0,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,122891,18.228,17105,,,,,6939565492482.306,,X
209,125589,cpu_op,0,"[""float""]",torch::autograd::AccumulateGrad,122891,10.062,17106,"[""""]",,[[1]],[[512]],6939565492487.244,,X
210,125589,cpu_op,0,"[""float""]",aten::detach,122891,5.247,17107,"[""""]",,[[1]],[[512]],6939565492491.001,,X
211,125589,cpu_op,0,"[""float""]",detach,122891,2.677,17108,"[""""]",,[[1]],[[512]],6939565492493.044,,X
212,125589,cpu_op,0,,autograd::engine::evaluate_function: TBackward0,122891,19.188,17109,,5192,,,6939565492510.314,1,X
213,125589,cpu_op,0,"[""float""]",TBackward0,122891,10.899,17110,"[""""]",5192,"[[1, 512]]","[[512, 512]]",6939565492513.818,1,X
214,125589,cpu_op,0,"[""float""]",aten::t,122891,8.119,17111,"[""""]",,"[[1, 512]]","[[512, 512]]",6939565492515.964,,X
215,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,122891,4.494,17112,"["""", ""0"", ""1""]",,"[[1, 512], [], []]","[[512, 512], [], []]",6939565492518.076,,X
216,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,122891,1.08,17113,"["""", ""[512, 512]"", ""[512, 1]"", """"]",,"[[1, 512], [], [], []]","[[512, 512], [], [], []]",6939565492520.873,,X
217,125589,cpu_op,0,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,122891,13.953,17114,,,,,6939565492539.775,,X
218,125589,cpu_op,0,"[""float""]",torch::autograd::AccumulateGrad,122891,7.283,17115,"[""""]",,"[[512, 1]]","[[512, 512]]",6939565492543.765,,X
219,125589,cpu_op,0,"[""float""]",aten::detach,122891,4.061,17116,"[""""]",,"[[512, 1]]","[[512, 512]]",6939565492546.118,,X
220,125589,cpu_op,0,"[""float""]",detach,122891,1.905,17117,"[""""]",,"[[512, 1]]","[[512, 512]]",6939565492547.779,,X
221,125589,cpu_op,0,,autograd::engine::evaluate_function: ViewBackward0,122891,16.793,17118,,5191,,,6939565492562.666,1,X
222,125589,cpu_op,0,"[""float""]",ViewBackward0,122891,8.667,17119,"[""""]",5191,"[[512, 1]]","[[50, 512]]",6939565492566.495,1,X
223,125589,cpu_op,0,"[""float"", ""ScalarList""]",aten::reshape,122891,5.412,17120,"["""", ""[50, 1, 8, 64]""]",,"[[512, 1], []]","[[50, 512], []]",6939565492569.248,,X
224,125589,cpu_op,0,"[""float"", ""ScalarList""]",aten::view,122891,2.543,17121,"["""", ""[50, 1, 8, 64]""]",,"[[512, 1], []]","[[50, 512], []]",6939565492571.563,,X
225,125589,cpu_op,0,,autograd::engine::evaluate_function: PermuteBackward0,122891,24.501,17122,,5190,,,6939565492589.28,1,X
226,125589,cpu_op,0,"[""float""]",PermuteBackward0,122891,15.965,17123,"[""""]",5190,"[[512, 512, 64, 1]]","[[50, 1, 8, 64]]",6939565492592.826,1,X
227,125589,cpu_op,0,"[""float"", ""ScalarList""]",aten::permute,122891,9.977,17124,"["""", ""[1, 2, 0, 3]""]",,"[[512, 512, 64, 1], []]","[[50, 1, 8, 64], []]",6939565492598.066,,X
228,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,122891,1.974,17125,"["""", ""[1, 8, 50, 64]"", ""[512, 64, 512, 1]"", """"]",,"[[512, 512, 64, 1], [], [], []]","[[50, 1, 8, 64], [], [], []]",6939565492604.27,,X
229,125589,cpu_op,0,,autograd::engine::evaluate_function: ScaledDotProductEfficientAttentionBackward0,122891,515.135,17126,,5189,,,6939565492624.128,1,X
230,125589,cpu_op,0,"[""float""]",ScaledDotProductEfficientAttentionBackward0,122891,487.393,17127,"[""""]",5189,"[[512, 64, 512, 1]]","[[1, 8, 50, 64]]",6939565492627.431,1,X
231,125589,cpu_op,0,"[""float"", ""float"", ""float"", ""float"", """", ""float"", ""float"", ""long int"", ""long int"", ""Scalar"", ""ScalarList"", ""Scalar"", """"]",aten::_scaled_dot_product_efficient_attention_backward,122891,461.066,17128,"["""", """", """", """", """", """", """", """", """", ""0.10000000000000001"", ""[True, True, True, False]"", ""False"", """"]",,"[[512, 64, 512, 1], [512, 64, 512, 1], [512, 64, 512, 1], [512, 64, 512, 1], [], [25600, 64, 512, 1], [512, 64, 1], [], [], [], [], [], []]","[[1, 8, 50, 64], [1, 8, 50, 64], [1, 8, 50, 64], [1, 8, 50, 64], [], [1, 8, 50, 64], [1, 8, 64], [], [], [], [], [], []]",6939565492651.761,,X
232,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,122891,5.845,17129,"["""", ""1"", ""2""]",,"[[512, 64, 512, 1], [], []]","[[1, 8, 50, 64], [], []]",6939565492672.061,,X
233,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,122891,1.697,17130,"["""", ""[1, 50, 8, 64]"", ""[512, 512, 64, 1]"", """"]",,"[[512, 64, 512, 1], [], [], []]","[[1, 8, 50, 64], [], [], []]",6939565492675.549,,X
234,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,122891,5.098,17131,"["""", ""1"", ""2""]",,"[[25600, 64, 512, 1], [], []]","[[1, 8, 50, 64], [], []]",6939565492680.147,,X
235,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,122891,1.756,17132,"["""", ""[1, 50, 8, 64]"", ""[25600, 512, 64, 1]"", """"]",,"[[25600, 64, 512, 1], [], [], []]","[[1, 8, 50, 64], [], [], []]",6939565492682.944,,X
236,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,122891,6.104,17133,"["""", ""1"", ""2""]",,"[[512, 64, 512, 1], [], []]","[[1, 8, 50, 64], [], []]",6939565492687.303,,X
237,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,122891,1.992,17134,"["""", ""[1, 50, 8, 64]"", ""[512, 512, 64, 1]"", """"]",,"[[512, 64, 512, 1], [], [], []]","[[1, 8, 50, 64], [], [], []]",6939565492690.87,,X
238,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,122891,4.697,17135,"["""", ""1"", ""2""]",,"[[512, 64, 512, 1], [], []]","[[1, 8, 50, 64], [], []]",6939565492695.9,,X
239,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,122891,0.795,17136,"["""", ""[1, 50, 8, 64]"", ""[512, 512, 64, 1]"", """"]",,"[[512, 64, 512, 1], [], [], []]","[[1, 8, 50, 64], [], [], []]",6939565492699.263,,X
240,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,122891,3.909,17137,"["""", ""1"", ""2""]",,"[[512, 64, 512, 1], [], []]","[[1, 8, 50, 64], [], []]",6939565492702.461,,X
241,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,122891,0.777,17138,"["""", ""[1, 50, 8, 64]"", ""[512, 512, 64, 1]"", """"]",,"[[512, 64, 512, 1], [], [], []]","[[1, 8, 50, 64], [], [], []]",6939565492705.065,,X
242,125589,cpu_op,0,"[""float"", ""float"", ""float"", ""float"", """", ""float"", """", """", ""Scalar"", ""Scalar"", ""float"", ""Scalar"", ""long int"", ""long int"", ""Scalar"", ""Scalar"", """", """", """", ""Scalar""]",aten::_efficient_attention_backward,122891,366.036,17139,"["""", """", """", """", """", """", """", """", ""50"", ""50"", """", ""0.10000000000000001"", """", """", ""0"", ""False"", """", """", """", ""False""]",,"[[512, 512, 64, 1], [512, 512, 64, 1], [512, 512, 64, 1], [512, 512, 64, 1], [], [25600, 512, 64, 1], [], [], [], [], [512, 64, 1], [], [], [], [], [], [], [], [], []]","[[1, 50, 8, 64], [1, 50, 8, 64], [1, 50, 8, 64], [1, 50, 8, 64], [], [1, 50, 8, 64], [], [], [], [], [1, 8, 64], [], [], [], [], [], [], [], [], []]",6939565492718.861,,X
243,125589,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,122891,10.726,17140,"[""[1, 50, 8, 64]"", ""6"", ""0"", """", """", """"]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6939565492730.453,,X
244,125589,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,122891,9.271,17141,"[""[1, 50, 8, 64]"", ""6"", ""0"", """", """", """"]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6939565492744.656,,X
245,125589,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,122891,7.978,17142,"[""[1, 50, 8, 64]"", ""6"", ""0"", """", """", """"]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6939565492756.562,,X
246,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar"", ""Scalar"", """"]",aten::to,122891,1.773,17143,"["""", ""6"", ""False"", ""False"", """"]",,"[[25600, 512, 64, 1], [], [], [], []]","[[1, 50, 8, 64], [], [], [], []]",6939565492807.529,,X
247,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar"", ""Scalar"", """"]",aten::to,122891,0.277,17144,"["""", ""6"", ""False"", ""False"", """"]",,"[[512, 512, 64, 1], [], [], [], []]","[[1, 50, 8, 64], [], [], [], []]",6939565492811.785,,X
248,125589,cpu_op,0,"[""float"", ""float""]",aten::mul,122891,62.185,17145,"["""", """"]",,"[[512, 512, 64, 1], [25600, 512, 64, 1]]","[[1, 50, 8, 64], [1, 50, 8, 64]]",6939565492832.076,,X
249,125589,cpu_op,0,"[""float"", ""ScalarList"", ""Scalar"", """"]",aten::sum,122891,42.435,17146,"["""", ""[-1]"", ""False"", """"]",,"[[25600, 512, 64, 1], [], [], []]","[[1, 50, 8, 64], [], [], []]",6939565492898.141,,X
250,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,122891,1.405,17147,"["""", ""[1, 50, 8, 1]"", ""[400, 8, 1, 0]"", """"]",,"[[400, 8, 1], [], [], []]","[[1, 50, 8], [], [], []]",6939565492910.73,,X
251,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,122891,4.803,17148,"["""", ""-2"", ""-1""]",,"[[400, 8, 1], [], []]","[[1, 50, 8], [], []]",6939565492943.121,,X
252,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,122891,1.176,17149,"["""", ""[1, 8, 50]"", ""[400, 1, 8]"", """"]",,"[[400, 8, 1], [], [], []]","[[1, 50, 8], [], [], []]",6939565492946.178,,X
253,125589,cpu_op,0,"[""float"", ""Scalar""]",aten::contiguous,122891,54.996,17150,"["""", ""0""]",,"[[400, 1, 8], []]","[[1, 8, 50], []]",6939565492951.85,,X
254,125589,cpu_op,0,"[""float"", ""Scalar""]",aten::clone,122891,51.572,17151,"["""", ""0""]",,"[[400, 1, 8], []]","[[1, 8, 50], []]",6939565492954.817,,X
255,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar"", """", """", ""Scalar""]",aten::empty_like,122891,14.293,17152,"["""", ""6"", ""0"", """", """", ""0""]",,"[[400, 1, 8], [], [], [], [], []]","[[1, 8, 50], [], [], [], [], []]",6939565492958.211,,X
256,125589,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", ""Scalar""]",aten::empty,122891,9.614,17153,"[""[1, 8, 50]"", ""6"", ""0"", """", """", ""0""]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6939565492961.862,,X
257,125589,cpu_op,0,"[""float"", ""float"", ""Scalar""]",aten::copy_,122891,29.066,17154,"["""", """", ""False""]",,"[[400, 50, 1], [400, 1, 8], []]","[[1, 8, 50], [1, 8, 50], []]",6939565492976.573,,X
258,125589,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,122891,9.348,17155,"[""[131200]"", ""0"", ""0"", """", """", """"]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6939565493016.876,,X
