tid,cat,id,name,pid,bp,ts,ph
159650,ac2g,1151,ac2g,159650,e,6940680656017.051,f
159650,ac2g,1152,ac2g,159650,e,6940680656018.775,f
7,ac2g,1153,ac2g,0,e,6940680656525.928,f
159650,ac2g,1153,ac2g,159650,,6940680656019.936,s
159650,ac2g,1156,ac2g,159650,e,6940680656026.088,f
7,ac2g,1157,ac2g,0,e,6940680656618.505,f
159650,ac2g,1157,ac2g,159650,,6940680656028.198,s
7,ac2g,1165,ac2g,0,e,6940680656622.73,f
159650,ac2g,1165,ac2g,159650,,6940680656059.195,s
7,ac2g,1171,ac2g,0,e,6940680656627.529,f
159650,ac2g,1171,ac2g,159650,,6940680656126.011,s
159650,ac2g,1185,ac2g,159650,e,6940680656199.882,f
159650,ac2g,1186,ac2g,159650,e,6940680656202.327,f
159650,ac2g,1187,ac2g,159650,e,6940680656203.281,f
159650,ac2g,1188,ac2g,159650,e,6940680656204.217,f
159650,ac2g,1212,ac2g,159650,e,6940680656243.058,f
159650,ac2g,1213,ac2g,159650,e,6940680656244.4,f
159650,ac2g,1214,ac2g,159650,e,6940680656245.001,f
159650,ac2g,1215,ac2g,159650,e,6940680656245.62,f
159650,ac2g,1223,ac2g,159650,e,6940680656257.046,f
7,ac2g,1224,ac2g,0,e,6940680656629.77,f
159650,ac2g,1224,ac2g,159650,,6940680656259.48,s
7,ac2g,1237,ac2g,0,e,6940680656640.137,f
159650,ac2g,1237,ac2g,159650,,6940680656338.961,s
7,ac2g,1245,ac2g,0,e,6940680656643.274,f
159650,ac2g,1245,ac2g,159650,,6940680656377.444,s
7,ac2g,1264,ac2g,0,e,6940680656646.314,f
159650,ac2g,1264,ac2g,159650,,6940680656445.648,s
159650,ac2g,1275,ac2g,159650,e,6940680656552.279,f
159650,ac2g,1276,ac2g,159650,e,6940680656554.86,f
159650,ac2g,1277,ac2g,159650,e,6940680656555.888,f
159650,ac2g,1278,ac2g,159650,e,6940680656556.946,f
7,ac2g,1282,ac2g,0,e,6940680656650.986,f
159650,ac2g,1282,ac2g,159650,,6940680656576.444,s
7,ac2g,1284,ac2g,0,e,6940680656654.186,f
159650,ac2g,1284,ac2g,159650,,6940680656588.178,s
159650,ac2g,1286,ac2g,159650,e,6940680656598.797,f
7,ac2g,1287,ac2g,0,e,6940680656688.65,f
159650,ac2g,1287,ac2g,159650,,6940680656605.405,s
159650,ac2g,1288,ac2g,159650,e,6940680656614.522,f
159650,ac2g,1289,ac2g,159650,e,6940680656616.684,f
7,ac2g,1290,ac2g,0,e,6940680656690.122,f
159650,ac2g,1290,ac2g,159650,,6940680656617.759,s
159650,ac2g,1292,ac2g,159650,e,6940680656626.946,f
7,ac2g,1293,ac2g,0,e,6940680656728.683,f
159650,ac2g,1293,ac2g,159650,,6940680656629.263,s
7,ac2g,1301,ac2g,0,e,6940680656732.043,f
159650,ac2g,1301,ac2g,159650,,6940680656662.368,s
7,ac2g,1307,ac2g,0,e,6940680659079.212,f
159650,ac2g,1307,ac2g,159650,,6940680656731.013,s
159650,ac2g,1317,ac2g,159650,e,6940680656800.86,f
159650,ac2g,1318,ac2g,159650,e,6940680656802.736,f
159650,ac2g,1325,ac2g,159650,e,6940680656932.39,f
159650,ac2g,1326,ac2g,159650,e,6940680656935.161,f
159650,ac2g,1327,ac2g,159650,e,6940680656936.281,f
159650,ac2g,1328,ac2g,159650,e,6940680656937.425,f
159650,ac2g,1352,ac2g,159650,e,6940680656980.974,f
159650,ac2g,1353,ac2g,159650,e,6940680656982.35,f
159650,ac2g,1354,ac2g,159650,e,6940680656982.97,f
159650,ac2g,1355,ac2g,159650,e,6940680656983.654,f
159650,ac2g,1363,ac2g,159650,e,6940680656995.587,f
7,ac2g,1364,ac2g,0,e,6940680659081.804,f
159650,ac2g,1364,ac2g,159650,,6940680656998.208,s
7,ac2g,1377,ac2g,0,e,6940680659091.948,f
159650,ac2g,1377,ac2g,159650,,6940680657080.32,s
7,ac2g,1385,ac2g,0,e,6940680659094.475,f
159650,ac2g,1385,ac2g,159650,,6940680657119.621,s
159650,ac2g,1400,ac2g,159650,e,6940680657226.507,f
159650,ac2g,1401,ac2g,159650,e,6940680657229.008,f
159650,ac2g,1402,ac2g,159650,e,6940680657230.017,f
159650,ac2g,1403,ac2g,159650,e,6940680657230.993,f
7,ac2g,1407,ac2g,0,e,6940680659096.876,f
159650,ac2g,1407,ac2g,159650,,6940680657249.694,s
7,ac2g,1409,ac2g,0,e,6940680659099.724,f
159650,ac2g,1409,ac2g,159650,,6940680657261.485,s
159650,ac2g,1411,ac2g,159650,e,6940680657270.543,f
7,ac2g,1412,ac2g,0,e,6940680659134.732,f
159650,ac2g,1412,ac2g,159650,,6940680657275.275,s
159650,ac2g,1413,ac2g,159650,e,6940680657283.243,f
159650,ac2g,1414,ac2g,159650,e,6940680657284.985,f
7,ac2g,1415,ac2g,0,e,6940680659136.652,f
159650,ac2g,1415,ac2g,159650,,6940680657285.918,s
159650,ac2g,1417,ac2g,159650,e,6940680657293.179,f
7,ac2g,1418,ac2g,0,e,6940680659175.053,f
159650,ac2g,1418,ac2g,159650,,6940680657295.505,s
7,ac2g,1426,ac2g,0,e,6940680659178.381,f
159650,ac2g,1426,ac2g,159650,,6940680657328.864,s
7,ac2g,1432,ac2g,0,e,6940680659181.997,f
159650,ac2g,1432,ac2g,159650,,6940680657396.138,s
159650,ac2g,1446,ac2g,159650,e,6940680657472.596,f
159650,ac2g,1447,ac2g,159650,e,6940680657475.029,f
159650,ac2g,1448,ac2g,159650,e,6940680657476.102,f
159650,ac2g,1449,ac2g,159650,e,6940680657477.077,f
159650,ac2g,1473,ac2g,159650,e,6940680657513.958,f
159650,ac2g,1474,ac2g,159650,e,6940680657515.272,f
159650,ac2g,1475,ac2g,159650,e,6940680657515.9,f
159650,ac2g,1476,ac2g,159650,e,6940680657516.515,f
159650,ac2g,1484,ac2g,159650,e,6940680657531.344,f
7,ac2g,1485,ac2g,0,e,6940680659184.237,f
159650,ac2g,1485,ac2g,159650,,6940680657533.882,s
7,ac2g,1498,ac2g,0,e,6940680659193.613,f
159650,ac2g,1498,ac2g,159650,,6940680657613.074,s
7,ac2g,1506,ac2g,0,e,6940680659195.949,f
159650,ac2g,1506,ac2g,159650,,6940680657650.395,s
159650,ac2g,1519,ac2g,159650,e,6940680657738.024,f
159650,ac2g,1520,ac2g,159650,e,6940680657739.727,f
159650,ac2g,1525,ac2g,159650,e,6940680657864.907,f
159650,ac2g,1526,ac2g,159650,e,6940680657867.91,f
159650,ac2g,1527,ac2g,159650,e,6940680657868.865,f
159650,ac2g,1528,ac2g,159650,e,6940680657870.055,f
7,ac2g,1532,ac2g,0,e,6940680659198.381,f
159650,ac2g,1532,ac2g,159650,,6940680657892.138,s
7,ac2g,1534,ac2g,0,e,6940680659201.197,f
159650,ac2g,1534,ac2g,159650,,6940680657907.501,s
159650,ac2g,1536,ac2g,159650,e,6940680657916.807,f
7,ac2g,1537,ac2g,0,e,6940680659235.15,f
159650,ac2g,1537,ac2g,159650,,6940680657921.133,s
159650,ac2g,1538,ac2g,159650,e,6940680657928.318,f
159650,ac2g,1539,ac2g,159650,e,6940680657929.969,f
7,ac2g,1540,ac2g,0,e,6940680659237.038,f
159650,ac2g,1540,ac2g,159650,,6940680657930.798,s
159650,ac2g,1542,ac2g,159650,e,6940680657937.77,f
7,ac2g,1543,ac2g,0,e,6940680659274.99,f
159650,ac2g,1543,ac2g,159650,,6940680657939.956,s
7,ac2g,1551,ac2g,0,e,6940680659278.446,f
159650,ac2g,1551,ac2g,159650,,6940680657978.44,s
7,ac2g,1557,ac2g,0,e,6940680659281.87,f
159650,ac2g,1557,ac2g,159650,,6940680658059.545,s
159650,ac2g,1571,ac2g,159650,e,6940680658138.837,f
159650,ac2g,1572,ac2g,159650,e,6940680658141.443,f
159650,ac2g,1573,ac2g,159650,e,6940680658142.534,f
159650,ac2g,1574,ac2g,159650,e,6940680658143.588,f
159650,ac2g,1598,ac2g,159650,e,6940680658180.945,f
159650,ac2g,1599,ac2g,159650,e,6940680658182.232,f
159650,ac2g,1600,ac2g,159650,e,6940680658182.848,f
159650,ac2g,1601,ac2g,159650,e,6940680658183.465,f
159650,ac2g,1609,ac2g,159650,e,6940680658195.086,f
7,ac2g,1610,ac2g,0,e,6940680659284.11,f
159650,ac2g,1610,ac2g,159650,,6940680658197.562,s
7,ac2g,1623,ac2g,0,e,6940680659293.231,f
