tid,cat,id,name,pid,bp,ts,ph
159840,ac2g,11174,ac2g,159650,e,6940680943723.153,f
159840,ac2g,11175,ac2g,159650,e,6940680943726.089,f
7,ac2g,11176,ac2g,0,e,6940680945919.651,f
159840,ac2g,11176,ac2g,159650,,6940680943727.998,s
159840,ac2g,11179,ac2g,159650,e,6940680943741.321,f
7,ac2g,11180,ac2g,0,e,6940680945966.82,f
159840,ac2g,11180,ac2g,159650,,6940680943744.778,s
7,ac2g,11194,ac2g,0,e,6940680945982.755,f
159840,ac2g,11194,ac2g,159650,,6940680943819.82,s
7,ac2g,11220,ac2g,0,e,6940680945991.78,f
159840,ac2g,11220,ac2g,159650,,6940680944059.226,s
7,ac2g,11229,ac2g,0,e,6940680945996.324,f
159840,ac2g,11229,ac2g,159650,,6940680944096.938,s
7,ac2g,11246,ac2g,0,e,6940680946016.068,f
159840,ac2g,11246,ac2g,159650,,6940680944209.197,s
159840,ac2g,11278,ac2g,159650,e,6940680944368.085,f
159840,ac2g,11279,ac2g,159650,e,6940680944373.097,f
159840,ac2g,11280,ac2g,159650,e,6940680944375.592,f
159840,ac2g,11281,ac2g,159650,e,6940680944377.522,f
159840,ac2g,11289,ac2g,159650,e,6940680944422.032,f
7,ac2g,11290,ac2g,0,e,6940680946028.26,f
159840,ac2g,11290,ac2g,159650,,6940680944426.933,s
159840,ac2g,11314,ac2g,159650,e,6940680944655.89,f
159840,ac2g,11315,ac2g,159650,e,6940680944660.46,f
159840,ac2g,11316,ac2g,159650,e,6940680944662.46,f
159840,ac2g,11317,ac2g,159650,e,6940680944664.304,f
7,ac2g,11321,ac2g,0,e,6940680946046.372,f
159840,ac2g,11321,ac2g,159650,,6940680944693.582,s
7,ac2g,11323,ac2g,0,e,6940680946057.7,f
159840,ac2g,11323,ac2g,159650,,6940680944717.314,s
159840,ac2g,11325,ac2g,159650,e,6940680944733.551,f
159840,ac2g,11326,ac2g,159650,e,6940680944736.844,f
7,ac2g,11327,ac2g,0,e,6940680946070.468,f
159840,ac2g,11327,ac2g,159650,,6940680944739.672,s
159840,ac2g,11330,ac2g,159650,e,6940680944754.196,f
7,ac2g,11331,ac2g,0,e,6940680946172.261,f
159840,ac2g,11331,ac2g,159650,,6940680944758.274,s
159840,ac2g,11344,ac2g,159650,e,6940680944811.835,f
159840,ac2g,11345,ac2g,159650,e,6940680944815.694,f
159840,ac2g,11346,ac2g,159650,e,6940680944817.369,f
159840,ac2g,11347,ac2g,159650,e,6940680944818.961,f
7,ac2g,11351,ac2g,0,e,6940680946180.901,f
159840,ac2g,11351,ac2g,159650,,6940680944838.654,s
7,ac2g,11353,ac2g,0,e,6940680946194.757,f
159840,ac2g,11353,ac2g,159650,,6940680944855.497,s
7,ac2g,11355,ac2g,0,e,6940680946208.965,f
159840,ac2g,11355,ac2g,159650,,6940680944870.423,s
159840,ac2g,11356,ac2g,159650,e,6940680944886.681,f
159840,ac2g,11357,ac2g,159650,e,6940680944889.623,f
7,ac2g,11358,ac2g,0,e,6940680946210.821,f
159840,ac2g,11358,ac2g,159650,,6940680944891.508,s
159840,ac2g,11361,ac2g,159650,e,6940680944905.205,f
7,ac2g,11362,ac2g,0,e,6940680946290.534,f
159840,ac2g,11362,ac2g,159650,,6940680944909.234,s
7,ac2g,11376,ac2g,0,e,6940680946298.694,f
159840,ac2g,11376,ac2g,159650,,6940680944986.915,s
7,ac2g,11403,ac2g,0,e,6940680946313.67,f
159840,ac2g,11403,ac2g,159650,,6940680945220.954,s
159840,ac2g,11435,ac2g,159650,e,6940680945381.095,f
159840,ac2g,11436,ac2g,159650,e,6940680945385.952,f
159840,ac2g,11437,ac2g,159650,e,6940680945388.062,f
159840,ac2g,11438,ac2g,159650,e,6940680945390.161,f
159840,ac2g,11446,ac2g,159650,e,6940680945434.812,f
7,ac2g,11447,ac2g,0,e,6940680946331.142,f
159840,ac2g,11447,ac2g,159650,,6940680945439.738,s
159840,ac2g,11471,ac2g,159650,e,6940680945725.288,f
159840,ac2g,11472,ac2g,159650,e,6940680945730.293,f
159840,ac2g,11473,ac2g,159650,e,6940680945732.409,f
159840,ac2g,11474,ac2g,159650,e,6940680945734.378,f
7,ac2g,11478,ac2g,0,e,6940680946349.318,f
159840,ac2g,11478,ac2g,159650,,6940680945764.368,s
7,ac2g,11480,ac2g,0,e,6940680946360.55,f
