ts,tid,pid,Ev Idx,dur,cat,ph,Input type,name,Input Strides,Fwd thread id,Concrete Inputs,Input Dims,Record function id,Sequence number,External id
6935384744714.251,36890,30902,310,4.668,cpu_op,X,"[""float""]",torch::autograd::AccumulateGrad,"[[50, 1]]",,"[""""]","[[200, 50]]",0,,2359
6935384744715.746,36890,30902,311,2.739,cpu_op,X,"[""float""]",aten::detach,"[[50, 1]]",,"[""""]","[[200, 50]]",0,,2360
6935384744716.823,36890,30902,312,1.314,cpu_op,X,"[""float""]",detach,"[[50, 1]]",,"[""""]","[[200, 50]]",0,,2361
6935384744729.003,36890,30902,313,9.803,cpu_op,X,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,,,,,0,,2362
6935384744732.209,36890,30902,314,4.524,cpu_op,X,"[""float""]",torch::autograd::AccumulateGrad,"[[50, 1]]",,"[""""]","[[200, 50]]",0,,2363
6935384744733.7,36890,30902,315,2.604,cpu_op,X,"[""float""]",aten::detach,"[[50, 1]]",,"[""""]","[[200, 50]]",0,,2364
6935384744734.699,36890,30902,316,1.226,cpu_op,X,"[""float""]",detach,"[[50, 1]]",,"[""""]","[[200, 50]]",0,,2365
6935384744746.653,36890,30902,317,9.667,cpu_op,X,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,,,,,0,,2366
6935384744749.824,36890,30902,318,4.421,cpu_op,X,"[""float""]",torch::autograd::AccumulateGrad,[[1]],,"[""""]",[[200]],0,,2367
6935384744751.274,36890,30902,319,2.551,cpu_op,X,"[""float""]",aten::detach,[[1]],,"[""""]",[[200]],0,,2368
6935384744752.273,36890,30902,320,1.213,cpu_op,X,"[""float""]",detach,[[1]],,"[""""]",[[200]],0,,2369
6935384744764.037,36890,30902,321,9.871,cpu_op,X,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,,,,,0,,2370
6935384744767.187,36890,30902,322,4.676,cpu_op,X,"[""float""]",torch::autograd::AccumulateGrad,[[1]],,"[""""]",[[200]],0,,2371
6935384744768.638,36890,30902,323,2.79,cpu_op,X,"[""float""]",aten::detach,[[1]],,"[""""]",[[200]],0,,2372
6935384744769.613,36890,30902,324,1.467,cpu_op,X,"[""float""]",detach,[[1]],,"[""""]",[[200]],0,,2373
6935384744781.765,36890,30902,325,9.849,cpu_op,X,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,,,,,0,,2374
6935384744784.997,36890,30902,326,4.564,cpu_op,X,"[""float""]",torch::autograd::AccumulateGrad,"[[50, 1]]",,"[""""]","[[200, 50]]",0,,2375
6935384744786.491,36890,30902,327,2.648,cpu_op,X,"[""float""]",aten::detach,"[[50, 1]]",,"[""""]","[[200, 50]]",0,,2376
6935384744787.537,36890,30902,328,1.255,cpu_op,X,"[""float""]",detach,"[[50, 1]]",,"[""""]","[[200, 50]]",0,,2377
6935384744799.39,36890,30902,329,9.776,cpu_op,X,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,,,,,0,,2378
6935384744802.594,36890,30902,330,4.497,cpu_op,X,"[""float""]",torch::autograd::AccumulateGrad,"[[50, 1]]",,"[""""]","[[200, 50]]",0,,2379
6935384744804.062,36890,30902,331,2.555,cpu_op,X,"[""float""]",aten::detach,"[[50, 1]]",,"[""""]","[[200, 50]]",0,,2380
6935384744805.048,36890,30902,332,1.221,cpu_op,X,"[""float""]",detach,"[[50, 1]]",,"[""""]","[[200, 50]]",0,,2381
6935384744817.063,36890,30902,333,9.753,cpu_op,X,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,,,,,0,,2382
6935384744820.273,36890,30902,334,4.501,cpu_op,X,"[""float""]",torch::autograd::AccumulateGrad,"[[50, 1]]",,"[""""]","[[200, 50]]",0,,2383
6935384744821.76,36890,30902,335,2.583,cpu_op,X,"[""float""]",aten::detach,"[[50, 1]]",,"[""""]","[[200, 50]]",0,,2384
6935384744822.751,36890,30902,336,1.242,cpu_op,X,"[""float""]",detach,"[[50, 1]]",,"[""""]","[[200, 50]]",0,,2385
6935384744834.667,36890,30902,337,9.778,cpu_op,X,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,,,,,0,,2386
6935384744837.902,36890,30902,338,4.454,cpu_op,X,"[""float""]",torch::autograd::AccumulateGrad,[[1]],,"[""""]",[[200]],0,,2387
6935384744839.373,36890,30902,339,2.548,cpu_op,X,"[""float""]",aten::detach,[[1]],,"[""""]",[[200]],0,,2388
6935384744840.354,36890,30902,340,1.218,cpu_op,X,"[""float""]",detach,[[1]],,"[""""]",[[200]],0,,2389
6935384744852.236,36890,30902,341,9.741,cpu_op,X,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,,,,,0,,2390
6935384744855.439,36890,30902,342,4.448,cpu_op,X,"[""float""]",torch::autograd::AccumulateGrad,"[[50, 1]]",,"[""""]","[[200, 50]]",0,,2391
6935384744856.919,36890,30902,343,2.544,cpu_op,X,"[""float""]",aten::detach,"[[50, 1]]",,"[""""]","[[200, 50]]",0,,2392
6935384744857.917,36890,30902,344,1.217,cpu_op,X,"[""float""]",detach,"[[50, 1]]",,"[""""]","[[200, 50]]",0,,2393
6935384744869.826,36890,30902,345,9.783,cpu_op,X,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,,,,,0,,2394
6935384744873.073,36890,30902,346,4.45,cpu_op,X,"[""float""]",torch::autograd::AccumulateGrad,[[1]],,"[""""]",[[200]],0,,2395
6935384744874.554,36890,30902,347,2.533,cpu_op,X,"[""float""]",aten::detach,[[1]],,"[""""]",[[200]],0,,2396
6935384744875.538,36890,30902,348,1.22,cpu_op,X,"[""float""]",detach,[[1]],,"[""""]",[[200]],0,,2397
6935384744887.437,36890,30902,349,9.662,cpu_op,X,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,,,,,0,,2398
6935384744890.613,36890,30902,350,4.391,cpu_op,X,"[""float""]",torch::autograd::AccumulateGrad,[[1]],,"[""""]",[[200]],0,,2399
6935384744892.06,36890,30902,351,2.517,cpu_op,X,"[""float""]",aten::detach,[[1]],,"[""""]",[[200]],0,,2400
6935384744893.04,36890,30902,352,1.204,cpu_op,X,"[""float""]",detach,[[1]],,"[""""]",[[200]],0,,2401
6935384744905.088,36890,30902,353,14.731,cpu_op,X,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,,,,,0,,2402
6935384744909.489,36890,30902,354,7.065,cpu_op,X,"[""float""]",torch::autograd::AccumulateGrad,"[[50, 1]]",,"[""""]","[[200, 50]]",0,,2403
6935384744911.766,36890,30902,355,4.146,cpu_op,X,"[""float""]",aten::detach,"[[50, 1]]",,"[""""]","[[200, 50]]",0,,2404
6935384744913.623,36890,30902,356,1.762,cpu_op,X,"[""float""]",detach,"[[50, 1]]",,"[""""]","[[200, 50]]",0,,2405
6935384744932.366,36890,30902,357,14.302,cpu_op,X,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,,,,,0,,2406
6935384744936.924,36890,30902,358,6.776,cpu_op,X,"[""float""]",torch::autograd::AccumulateGrad,"[[50, 1]]",,"[""""]","[[200, 50]]",0,,2407
6935384744939.251,36890,30902,359,3.837,cpu_op,X,"[""float""]",aten::detach,"[[50, 1]]",,"[""""]","[[200, 50]]",0,,2408
6935384744940.923,36890,30902,360,1.66,cpu_op,X,"[""float""]",detach,"[[50, 1]]",,"[""""]","[[200, 50]]",0,,2409
6935384744957.63,36890,30902,361,13.351,cpu_op,X,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,,,,,0,,2410
6935384744961.683,36890,30902,362,6.451,cpu_op,X,"[""float""]",torch::autograd::AccumulateGrad,[[1]],,"[""""]",[[200]],0,,2411
6935384744963.787,36890,30902,363,3.733,cpu_op,X,"[""float""]",aten::detach,[[1]],,"[""""]",[[200]],0,,2412
6935384744965.433,36890,30902,364,1.593,cpu_op,X,"[""float""]",detach,[[1]],,"[""""]",[[200]],0,,2413
6935384744981.644,36890,30902,365,13.275,cpu_op,X,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,,,,,0,,2414
6935384744985.719,36890,30902,366,6.387,cpu_op,X,"[""float""]",torch::autograd::AccumulateGrad,[[1]],,"[""""]",[[200]],0,,2415
6935384744987.794,36890,30902,367,3.708,cpu_op,X,"[""float""]",aten::detach,[[1]],,"[""""]",[[200]],0,,2416
6935384744989.455,36890,30902,368,1.549,cpu_op,X,"[""float""]",detach,[[1]],,"[""""]",[[200]],0,,2417
6935384745005.738,36890,30902,369,13.576,cpu_op,X,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,,,,,0,,2418
6935384745009.81,36890,30902,370,6.524,cpu_op,X,"[""float""]",torch::autograd::AccumulateGrad,"[[50, 1]]",,"[""""]","[[200, 50]]",0,,2419
6935384745011.97,36890,30902,371,3.753,cpu_op,X,"[""float""]",aten::detach,"[[50, 1]]",,"[""""]","[[200, 50]]",0,,2420
6935384745013.647,36890,30902,372,1.58,cpu_op,X,"[""float""]",detach,"[[50, 1]]",,"[""""]","[[200, 50]]",0,,2421
6935384745030.923,36890,30902,373,13.312,cpu_op,X,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,,,,,0,,2422
