ts,tid,pid,cat,ph,bp,name,id
6083647123675.044,383547,383547,ac2g,f,e,ac2g,1546
6083647123676.297,383547,383547,ac2g,f,e,ac2g,1547
6083647123676.951,383547,383547,ac2g,f,e,ac2g,1548
6083647123677.601,383547,383547,ac2g,f,e,ac2g,1549
6083647123688.778,383547,383547,ac2g,f,e,ac2g,1557
6083647127518.909,7,0,ac2g,f,e,ac2g,1558
6083647123691.456,383547,383547,ac2g,s,,ac2g,1558
6083647127528.477,7,0,ac2g,f,e,ac2g,1571
6083647123759.633,383547,383547,ac2g,s,,ac2g,1571
6083647127531.005,7,0,ac2g,f,e,ac2g,1579
6083647123809.299,383547,383547,ac2g,s,,ac2g,1579
6083647127533.533,7,0,ac2g,f,e,ac2g,1598
6083647123879.29,383547,383547,ac2g,s,,ac2g,1598
6083647127537.117,7,0,ac2g,f,e,ac2g,1617
6083647124058.803,383547,383547,ac2g,s,,ac2g,1617
6083647124164.1,383547,383547,ac2g,f,e,ac2g,1642
6083647124167.843,383547,383547,ac2g,f,e,ac2g,1646
6083647128230.94,7,0,ac2g,f,e,ac2g,1648
6083647124175.752,383547,383547,ac2g,s,,ac2g,1648
6083647128234.14,7,0,ac2g,f,e,ac2g,1667
6083647124272.384,383547,383547,ac2g,s,,ac2g,1667
6083647124344.563,383547,383547,ac2g,f,e,ac2g,1692
6083647124348.076,383547,383547,ac2g,f,e,ac2g,1696
6083647128350.779,7,0,ac2g,f,e,ac2g,1698
6083647124353.302,383547,383547,ac2g,s,,ac2g,1698
6083647128354.875,7,0,ac2g,f,e,ac2g,1717
6083647124443.114,383547,383547,ac2g,s,,ac2g,1717
6083647124856.674,383547,383547,ac2g,s,,ac2g,1723
