ts,tid,pid,Ev Idx,dur,cat,ph,Input type,name,Input Strides,Fwd thread id,Concrete Inputs,Input Dims,Record function id,Sequence number,External id
6936340682833.396,60237,60051,0,264.408,cpu_op,X,,autograd::engine::evaluate_function: SumBackward0,,1,,,0,198,1025
6936340682911.172,60237,60051,1,166.665,cpu_op,X,"[""float""]",SumBackward0,[[]],1,"[""""]",[[]],0,198,1026
6936340682995.634,60237,60051,2,72.63,cpu_op,X,"[""float"", ""ScalarList"", ""Scalar""]",aten::expand,"[[], [], []]",,"["""", ""[1, 1000]"", ""False""]","[[], [], []]",0,,1027
6936340683048.188,60237,60051,3,8.354,cpu_op,X,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,"[[], [], [], []]",,"["""", ""[1, 1000]"", ""[0, 0]"", """"]","[[], [], [], []]",0,,1028
6936340683126.4,60237,60051,4,26339.002,cpu_op,X,,autograd::engine::evaluate_function: AddmmBackward0,,1,,,0,197,1029
6936340683147.309,60237,60051,5,26212.148,cpu_op,X,"[""float""]",AddmmBackward0,"[[0, 0]]",1,"[""""]","[[1, 1000]]",0,197,1030
6936340683159.783,60237,60051,6,27.084,cpu_op,X,"[""float""]",aten::t,"[[1, 4096]]",,"[""""]","[[4096, 1000]]",0,,1031
6936340683169.647,60237,60051,7,12.313,cpu_op,X,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,"[[1, 4096], [], []]",,"["""", ""0"", ""1""]","[[4096, 1000], [], []]",0,,1032
6936340683178.061,60237,60051,8,2.241,cpu_op,X,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,"[[1, 4096], [], [], []]",,"["""", ""[1000, 4096]"", ""[4096, 1]"", """"]","[[4096, 1000], [], [], []]",0,,1033
6936340683204.929,60237,60051,9,22141.096,cpu_op,X,"[""float"", ""float""]",aten::mm,"[[0, 0], [4096, 1]]",,"["""", """"]","[[1, 1000], [1000, 4096]]",0,,1034
6936340683266.357,60237,60051,10,21478.616,cpu_op,X,"[""float"", ""Scalar""]",aten::clone,"[[0, 0], []]",,"["""", ""0""]","[[1, 1000], []]",0,,1035
6936340683272.04,60237,60051,11,39.278,cpu_op,X,"[""float"", ""Scalar"", ""Scalar"", """", """", ""Scalar""]",aten::empty_like,"[[0, 0], [], [], [], [], []]",,"["""", ""6"", ""0"", """", """", ""0""]","[[1, 1000], [], [], [], [], []]",0,,1036
6936340683281.142,60237,60051,12,27.505,cpu_op,X,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", ""Scalar""]",aten::empty,"[[], [], [], [], [], []]",,"[""[1, 1000]"", ""6"", ""0"", """", """", ""0""]","[[], [], [], [], [], []]",0,,1037
6936340683317.361,60237,60051,13,21424.503,cpu_op,X,"[""float"", ""float"", ""Scalar""]",aten::copy_,"[[1000, 1], [0, 0], []]",,"["""", """", ""False""]","[[1, 1000], [1, 1000], []]",0,,1038
6936340705366.061,60237,60051,14,22.308,cpu_op,X,"[""float""]",aten::t,"[[0, 0]]",,"[""""]","[[1, 1000]]",0,,1039
6936340705372.446,60237,60051,15,11.816,cpu_op,X,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,"[[0, 0], [], []]",,"["""", ""0"", ""1""]","[[1, 1000], [], []]",0,,1040
6936340705379.39,60237,60051,16,4.287,cpu_op,X,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,"[[0, 0], [], [], []]",,"["""", ""[1000, 1]"", ""[0, 0]"", """"]","[[1, 1000], [], [], []]",0,,1041
6936340705391.138,60237,60051,17,3938.221,cpu_op,X,"[""float"", ""float""]",aten::mm,"[[0, 0], [4096, 1]]",,"["""", """"]","[[1000, 1], [1, 4096]]",0,,1042
6936340705409.192,60237,60051,18,55.932,cpu_op,X,"[""float"", ""Scalar""]",aten::clone,"[[0, 0], []]",,"["""", ""0""]","[[1000, 1], []]",0,,1043
6936340705412.399,60237,60051,19,13.218,cpu_op,X,"[""float"", ""Scalar"", ""Scalar"", """", """", ""Scalar""]",aten::empty_like,"[[0, 0], [], [], [], [], []]",,"["""", ""6"", ""0"", """", """", ""0""]","[[1000, 1], [], [], [], [], []]",0,,1044
6936340705416.675,60237,60051,20,7.531,cpu_op,X,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", ""Scalar""]",aten::empty,"[[], [], [], [], [], []]",,"[""[1000, 1]"", ""6"", ""0"", """", """", ""0""]","[[], [], [], [], [], []]",0,,1045
6936340705428.221,60237,60051,21,36.112,cpu_op,X,"[""float"", ""float"", ""Scalar""]",aten::copy_,"[[1, 1], [0, 0], []]",,"["""", """", ""False""]","[[1000, 1], [1000, 1], []]",0,,1046
6936340709338.893,60237,60051,22,16.073,cpu_op,X,"[""float""]",aten::t,"[[4096, 1]]",,"[""""]","[[1000, 4096]]",0,,1047
6936340709343.167,60237,60051,23,8.889,cpu_op,X,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,"[[4096, 1], [], []]",,"["""", ""0"", ""1""]","[[1000, 4096], [], []]",0,,1048
6936340709348.486,60237,60051,24,3.048,cpu_op,X,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,"[[4096, 1], [], [], []]",,"["""", ""[4096, 1000]"", ""[1, 4096]"", """"]","[[1000, 4096], [], [], []]",0,,1049
6936340709368.642,60237,60051,25,64.245,cpu_op,X,"[""float"", ""ScalarList"", ""Scalar"", """"]",aten::sum,"[[0, 0], [], [], []]",,"["""", ""[0]"", ""True"", """"]","[[1, 1000], [], [], []]",0,,1050
6936340709437.282,60237,60051,26,6.478,cpu_op,X,"[""float"", ""ScalarList""]",aten::view,"[[1000, 1], []]",,"["""", ""[1000]""]","[[1, 1000], []]",0,,1051
6936340709506.76,60237,60051,27,27.156,cpu_op,X,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,,,,,0,,1052
6936340709512.152,60237,60051,28,16.882,cpu_op,X,"[""float""]",torch::autograd::AccumulateGrad,[[1]],,"[""""]",[[1000]],0,,1053
6936340709518.823,60237,60051,29,9.081,cpu_op,X,"[""float""]",aten::detach,[[1]],,"[""""]",[[1000]],0,,1054
6936340709521.512,60237,60051,30,6.051,cpu_op,X,"[""float""]",detach,[[1]],,"[""""]",[[1000]],0,,1055
6936340709542.308,60237,60051,31,25.816,cpu_op,X,,autograd::engine::evaluate_function: TBackward0,,1,,,0,196,1056
6936340709545.048,60237,60051,32,18.849,cpu_op,X,"[""float""]",TBackward0,"[[1, 4096]]",1,"[""""]","[[4096, 1000]]",0,196,1057
6936340709547.491,60237,60051,33,15.864,cpu_op,X,"[""float""]",aten::t,"[[1, 4096]]",,"[""""]","[[4096, 1000]]",0,,1058
6936340709549.597,60237,60051,34,4.427,cpu_op,X,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,"[[1, 4096], [], []]",,"["""", ""0"", ""1""]","[[4096, 1000], [], []]",0,,1059
6936340709552.243,60237,60051,35,1.252,cpu_op,X,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,"[[1, 4096], [], [], []]",,"["""", ""[1000, 4096]"", ""[4096, 1]"", """"]","[[4096, 1000], [], [], []]",0,,1060
6936340709576.802,60237,60051,36,11.038,cpu_op,X,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,,,,,0,,1061
6936340709580.111,60237,60051,37,5.47,cpu_op,X,"[""float""]",torch::autograd::AccumulateGrad,"[[4096, 1]]",,"[""""]","[[1000, 4096]]",0,,1062
6936340709581.868,60237,60051,38,3.124,cpu_op,X,"[""float""]",aten::detach,"[[4096, 1]]",,"[""""]","[[1000, 4096]]",0,,1063
6936340709583.15,60237,60051,39,1.453,cpu_op,X,"[""float""]",detach,"[[4096, 1]]",,"[""""]","[[1000, 4096]]",0,,1064
6936340709595.342,60237,60051,40,139.659,cpu_op,X,,autograd::engine::evaluate_function: NativeDropoutBackward0,,1,,,0,195,1065
6936340709597.951,60237,60051,41,129.118,cpu_op,X,"[""float""]",NativeDropoutBackward0,"[[4096, 1]]",1,"[""""]","[[1, 4096]]",0,195,1066
6936340709621.061,60237,60051,42,105.15,cpu_op,X,"[""float"", ""bool"", ""Scalar""]",aten::native_dropout_backward,"[[4096, 1], [4096, 1], []]",,"["""", """", ""1.25""]","[[1, 4096], [1, 4096], []]",0,,1067
6936340709650.478,60237,60051,43,13.82,cpu_op,X,"[""float"", """", """", """", """", ""Scalar""]",aten::empty_like,"[[4096, 1], [], [], [], [], []]",,"["""", """", """", """", """", ""0""]","[[1, 4096], [], [], [], [], []]",0,,1068
6936340709654.302,60237,60051,44,8.841,cpu_op,X,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", ""Scalar""]",aten::empty,"[[], [], [], [], [], []]",,"[""[1, 4096]"", ""6"", ""0"", """", """", ""0""]","[[], [], [], [], [], []]",0,,1069
6936340709746.243,60237,60051,45,13779.606,cpu_op,X,,autograd::engine::evaluate_function: AddmmBackward0,,1,,,0,194,1070
6936340709749.32,60237,60051,46,13569.799,cpu_op,X,"[""float""]",AddmmBackward0,"[[4096, 1]]",1,"[""""]","[[1, 4096]]",0,194,1071
6936340709754.181,60237,60051,47,8.848,cpu_op,X,"[""float""]",aten::t,"[[1, 4096]]",,"[""""]","[[4096, 4096]]",0,,1072
6936340709756.519,60237,60051,48,4.857,cpu_op,X,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,"[[1, 4096], [], []]",,"["""", ""0"", ""1""]","[[4096, 4096], [], []]",0,,1073
6936340709759.447,60237,60051,49,1.444,cpu_op,X,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,"[[1, 4096], [], [], []]",,"["""", ""[4096, 4096]"", ""[4096, 1]"", """"]","[[4096, 4096], [], [], []]",0,,1074
6936340709765.2,60237,60051,50,8860.381,cpu_op,X,"[""float"", ""float""]",aten::mm,"[[4096, 1], [4096, 1]]",,"["""", """"]","[[1, 4096], [4096, 4096]]",0,,1075
6936340718639.956,60237,60051,51,14.709,cpu_op,X,"[""float""]",aten::t,"[[4096, 1]]",,"[""""]","[[1, 4096]]",0,,1076
6936340718643.972,60237,60051,52,8.163,cpu_op,X,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,"[[4096, 1], [], []]",,"["""", ""0"", ""1""]","[[1, 4096], [], []]",0,,1077
6936340718649.114,60237,60051,53,2.47,cpu_op,X,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,"[[4096, 1], [], [], []]",,"["""", ""[4096, 1]"", ""[1, 4096]"", """"]","[[1, 4096], [], [], []]",0,,1078
6936340718656.817,60237,60051,54,4631.81,cpu_op,X,"[""float"", ""float""]",aten::mm,"[[1, 4096], [4096, 1]]",,"["""", """"]","[[4096, 1], [1, 4096]]",0,,1079
6936340723299.311,60237,60051,55,15.651,cpu_op,X,"[""float""]",aten::t,"[[4096, 1]]",,"[""""]","[[4096, 4096]]",0,,1080
6936340723303.007,60237,60051,56,8.841,cpu_op,X,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,"[[4096, 1], [], []]",,"["""", ""0"", ""1""]","[[4096, 4096], [], []]",0,,1081
6936340723308.341,60237,60051,57,2.995,cpu_op,X,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,"[[4096, 1], [], [], []]",,"["""", ""[4096, 4096]"", ""[1, 4096]"", """"]","[[4096, 4096], [], [], []]",0,,1082
6936340723326.389,60237,60051,58,165.066,cpu_op,X,"[""float"", ""ScalarList"", ""Scalar"", """"]",aten::sum,"[[4096, 1], [], [], []]",,"["""", ""[0]"", ""True"", """"]","[[1, 4096], [], [], []]",0,,1083
6936340723496.693,60237,60051,59,5.288,cpu_op,X,"[""float"", ""ScalarList""]",aten::view,"[[4096, 1], []]",,"["""", ""[4096]""]","[[1, 4096], []]",0,,1084
6936340723560.035,60237,60051,60,28.411,cpu_op,X,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,,,,,0,,1085
6936340723565.195,60237,60051,61,20.224,cpu_op,X,"[""float""]",torch::autograd::AccumulateGrad,[[1]],,"[""""]",[[4096]],0,,1086
6936340723571.615,60237,60051,62,12.679,cpu_op,X,"[""float""]",aten::detach,[[1]],,"[""""]",[[4096]],0,,1087
6936340723574.438,60237,60051,63,9.498,cpu_op,X,"[""float""]",detach,[[1]],,"[""""]",[[4096]],0,,1088
6936340723597.058,60237,60051,64,19.155,cpu_op,X,,autograd::engine::evaluate_function: TBackward0,,1,,,0,193,1089
6936340723599.754,60237,60051,65,12.113,cpu_op,X,"[""float""]",TBackward0,"[[1, 4096]]",1,"[""""]","[[4096, 4096]]",0,193,1090
6936340723601.974,60237,60051,66,9.271,cpu_op,X,"[""float""]",aten::t,"[[1, 4096]]",,"[""""]","[[4096, 4096]]",0,,1091
6936340723604.353,60237,60051,67,4.922,cpu_op,X,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,"[[1, 4096], [], []]",,"["""", ""0"", ""1""]","[[4096, 4096], [], []]",0,,1092
6936340723607.284,60237,60051,68,1.405,cpu_op,X,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,"[[1, 4096], [], [], []]",,"["""", ""[4096, 4096]"", ""[4096, 1]"", """"]","[[4096, 4096], [], [], []]",0,,1093
6936340723624.172,60237,60051,69,11.551,cpu_op,X,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,,,,,0,,1094
6936340723627.595,60237,60051,70,5.887,cpu_op,X,"[""float""]",torch::autograd::AccumulateGrad,"[[4096, 1]]",,"[""""]","[[4096, 4096]]",0,,1095
6936340723629.983,60237,60051,71,2.907,cpu_op,X,"[""float""]",aten::detach,"[[4096, 1]]",,"[""""]","[[4096, 4096]]",0,,1096
6936340723631.041,60237,60051,72,1.51,cpu_op,X,"[""float""]",detach,"[[4096, 1]]",,"[""""]","[[4096, 4096]]",0,,1097
6936340723643.174,60237,60051,73,62.437,cpu_op,X,,autograd::engine::evaluate_function: NativeDropoutBackward0,,1,,,0,192,1098
6936340723645.803,60237,60051,74,52.742,cpu_op,X,"[""float""]",NativeDropoutBackward0,"[[4096, 1]]",1,"[""""]","[[1, 4096]]",0,192,1099
6936340723649.622,60237,60051,75,48.183,cpu_op,X,"[""float"", ""bool"", ""Scalar""]",aten::native_dropout_backward,"[[4096, 1], [4096, 1], []]",,"["""", """", ""1.25""]","[[1, 4096], [1, 4096], []]",0,,1100
6936340723654.881,60237,60051,76,14.456,cpu_op,X,"[""float"", """", """", """", """", ""Scalar""]",aten::empty_like,"[[4096, 1], [], [], [], [], []]",,"["""", """", """", """", """", ""0""]","[[1, 4096], [], [], [], [], []]",0,,1101
6936340723658.717,60237,60051,77,9.571,cpu_op,X,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", ""Scalar""]",aten::empty,"[[], [], [], [], [], []]",,"[""[1, 4096]"", ""6"", ""0"", """", """", ""0""]","[[], [], [], [], [], []]",0,,1102
6936340723714.726,60237,60051,78,482.61,cpu_op,X,,autograd::engine::evaluate_function: AddmmBackward0,,1,,,0,191,1103
6936340723717.817,60237,60051,79,414.594,cpu_op,X,"[""float""]",AddmmBackward0,"[[4096, 1]]",1,"[""""]","[[1, 4096]]",0,191,1104
6936340723721.677,60237,60051,80,7.461,cpu_op,X,"[""float""]",aten::t,"[[1, 25088]]",,"[""""]","[[25088, 4096]]",0,,1105
6936340723723.917,60237,60051,81,3.85,cpu_op,X,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,"[[1, 25088], [], []]",,"["""", ""0"", ""1""]","[[25088, 4096], [], []]",0,,1106
6936340723726.088,60237,60051,82,1.211,cpu_op,X,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,"[[1, 25088], [], [], []]",,"["""", ""[4096, 25088]"", ""[25088, 1]"", """"]","[[25088, 4096], [], [], []]",0,,1107
6936340723731.274,60237,60051,83,90.176,cpu_op,X,"[""float"", ""float""]",aten::mm,"[[4096, 1], [25088, 1]]",,"["""", """"]","[[1, 4096], [4096, 25088]]",0,,1108
6936340723825.904,60237,60051,84,6.688,cpu_op,X,"[""float""]",aten::t,"[[4096, 1]]",,"[""""]","[[1, 4096]]",0,,1109
6936340723827.619,60237,60051,85,3.745,cpu_op,X,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,"[[4096, 1], [], []]",,"["""", ""0"", ""1""]","[[1, 4096], [], []]",0,,1110
6936340723830.067,60237,60051,86,0.928,cpu_op,X,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,"[[4096, 1], [], [], []]",,"["""", ""[4096, 1]"", ""[1, 4096]"", """"]","[[1, 4096], [], [], []]",0,,1111
6936340723834.252,60237,60051,87,278.698,cpu_op,X,"[""float"", ""float""]",aten::mm,"[[1, 4096], [25088, 1]]",,"["""", """"]","[[4096, 1], [1, 25088]]",0,,1112
6936340724119.01,60237,60051,88,10.994,cpu_op,X,"[""float""]",aten::t,"[[25088, 1]]",,"[""""]","[[4096, 25088]]",0,,1113
6936340724121.421,60237,60051,89,6.619,cpu_op,X,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,"[[25088, 1], [], []]",,"["""", ""0"", ""1""]","[[4096, 25088], [], []]",0,,1114
6936340724125.261,60237,60051,90,2.255,cpu_op,X,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,"[[25088, 1], [], [], []]",,"["""", ""[25088, 4096]"", ""[1, 25088]"", """"]","[[4096, 25088], [], [], []]",0,,1115
6936340724137.304,60237,60051,91,35.888,cpu_op,X,"[""float"", ""ScalarList"", ""Scalar"", """"]",aten::sum,"[[4096, 1], [], [], []]",,"["""", ""[0]"", ""True"", """"]","[[1, 4096], [], [], []]",0,,1116
6936340724176.345,60237,60051,92,3.355,cpu_op,X,"[""float"", ""ScalarList""]",aten::view,"[[4096, 1], []]",,"["""", ""[4096]""]","[[1, 4096], []]",0,,1117
6936340724220.007,60237,60051,93,17.161,cpu_op,X,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,,,,,0,,1118
6936340724224.331,60237,60051,94,10.303,cpu_op,X,"[""float""]",torch::autograd::AccumulateGrad,[[1]],,"[""""]",[[4096]],0,,1119
6936340724228.611,60237,60051,95,5.088,cpu_op,X,"[""float""]",aten::detach,[[1]],,"[""""]",[[4096]],0,,1120
6936340724230.237,60237,60051,96,3.121,cpu_op,X,"[""float""]",detach,[[1]],,"[""""]",[[4096]],0,,1121
6936340724244.972,60237,60051,97,16.359,cpu_op,X,,autograd::engine::evaluate_function: TBackward0,,1,,,0,190,1122
6936340724247.662,60237,60051,98,9.778,cpu_op,X,"[""float""]",TBackward0,"[[1, 25088]]",1,"[""""]","[[25088, 4096]]",0,190,1123
6936340724249.32,60237,60051,99,7.574,cpu_op,X,"[""float""]",aten::t,"[[1, 25088]]",,"[""""]","[[25088, 4096]]",0,,1124
6936340724251.441,60237,60051,100,3.967,cpu_op,X,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,"[[1, 25088], [], []]",,"["""", ""0"", ""1""]","[[25088, 4096], [], []]",0,,1125
6936340724253.768,60237,60051,101,1.119,cpu_op,X,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,"[[1, 25088], [], [], []]",,"["""", ""[4096, 25088]"", ""[25088, 1]"", """"]","[[25088, 4096], [], [], []]",0,,1126
6936340724269.201,60237,60051,102,11.068,cpu_op,X,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,,,,,0,,1127
6936340724272.45,60237,60051,103,5.746,cpu_op,X,"[""float""]",torch::autograd::AccumulateGrad,"[[25088, 1]]",,"[""""]","[[4096, 25088]]",0,,1128
6936340724274.693,60237,60051,104,2.899,cpu_op,X,"[""float""]",aten::detach,"[[25088, 1]]",,"[""""]","[[4096, 25088]]",0,,1129
6936340724275.824,60237,60051,105,1.399,cpu_op,X,"[""float""]",detach,"[[25088, 1]]",,"[""""]","[[4096, 25088]]",0,,1130
6936340724287.408,60237,60051,106,16.303,cpu_op,X,,autograd::engine::evaluate_function: ViewBackward0,,1,,,0,189,1131
6936340724290.351,60237,60051,107,9.518,cpu_op,X,"[""float""]",ViewBackward0,"[[25088, 1]]",1,"[""""]","[[1, 25088]]",0,189,1132
6936340724293.838,60237,60051,108,5.594,cpu_op,X,"[""float"", ""ScalarList""]",aten::reshape,"[[25088, 1], []]",,"["""", ""[1, 512, 7, 7]""]","[[1, 25088], []]",0,,1133
6936340724296.135,60237,60051,109,2.774,cpu_op,X,"[""float"", ""ScalarList""]",aten::view,"[[25088, 1], []]",,"["""", ""[1, 512, 7, 7]""]","[[1, 25088], []]",0,,1134
6936340724311.256,60237,60051,110,166.041,cpu_op,X,,autograd::engine::evaluate_function: MaxPool2DWithIndicesBackward0,,1,,,0,188,1135
6936340724313.914,60237,60051,111,152.134,cpu_op,X,"[""float""]",MaxPool2DWithIndicesBackward0,"[[25088, 49, 7, 1]]",1,"[""""]","[[1, 512, 7, 7]]",0,188,1136
6936340724353.191,60237,60051,112,111.967,cpu_op,X,"[""float"", ""float"", ""ScalarList"", ""ScalarList"", ""ScalarList"", ""ScalarList"", ""Scalar"", ""long int""]",aten::max_pool2d_with_indices_backward,"[[25088, 49, 7, 1], [100352, 196, 14, 1], [], [], [], [], [], [25088, 49, 7, 1]]",,"["""", """", ""[2, 2]"", ""[2, 2]"", ""[0, 0]"", ""[1, 1]"", ""False"", """"]","[[1, 512, 7, 7], [1, 512, 14, 14], [], [], [], [], [], [1, 512, 7, 7]]",0,,1137
6936340724383.114,60237,60051,113,31.066,cpu_op,X,"[""float""]",aten::zero_,"[[100352, 196, 14, 1]]",,"[""""]","[[1, 512, 14, 14]]",0,,1138
6936340724388.536,60237,60051,114,23.625,cpu_op,X,"[""float"", ""Scalar""]",aten::fill_,"[[100352, 196, 14, 1], []]",,"["""", ""0""]","[[1, 512, 14, 14], []]",0,,1139
6936340724489.24,60237,60051,115,9061.886,cpu_op,X,,autograd::engine::evaluate_function: HardtanhBackward0,,1,,,0,186,1140
6936340724492.455,60237,60051,116,9037.247,cpu_op,X,"[""float""]",HardtanhBackward0,"[[100352, 196, 14, 1]]",1,"[""""]","[[1, 512, 14, 14]]",0,186,1141
6936340724500.59,60237,60051,117,9026.023,cpu_op,X,"[""float"", ""float"", ""Scalar"", ""Scalar""]",aten::hardtanh_backward,"[[100352, 196, 14, 1], [100352, 196, 14, 1], [], []]",,"["""", """", ""0."", ""6.""]","[[1, 512, 14, 14], [1, 512, 14, 14], [], []]",0,,1142
6936340724511.531,60237,60051,118,8.498,cpu_op,X,"[""ScalarList"", ""Scalar"", """", """", """", ""Scalar""]",aten::empty,"[[], [], [], [], [], []]",,"[""[1, 512, 14, 14]"", ""6"", """", """", """", ""0""]","[[], [], [], [], [], []]",0,,1143
6936340733584.216,60237,60051,119,15874.419,cpu_op,X,,autograd::engine::evaluate_function: CudnnBatchNormBackward0,,1,,,0,185,1144
6936340733589.672,60237,60051,120,15829.031,cpu_op,X,"[""float""]",CudnnBatchNormBackward0,"[[100352, 196, 14, 1]]",1,"[""""]","[[1, 512, 14, 14]]",0,185,1145
6936340733619.827,60237,60051,121,15792.677,cpu_op,X,"[""float"", ""float"", ""float"", ""float"", ""float"", ""float"", ""float"", ""Scalar"", ""unsigned char""]",aten::cudnn_batch_norm_backward,"[[100352, 196, 14, 1], [100352, 196, 14, 1], [1], [1], [1], [1], [1], [], [1]]",,"["""", """", """", """", """", """", """", ""1.0000000000000001e-05"", """"]","[[1, 512, 14, 14], [1, 512, 14, 14], [512], [512], [512], [512], [512], [], [0]]",0,,1146
6936340733658.885,60237,60051,122,13.408,cpu_op,X,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", ""Scalar""]",aten::empty,"[[], [], [], [], [], []]",,"[""[1, 512, 14, 14]"", ""6"", ""0"", """", """", ""0""]","[[], [], [], [], [], []]",0,,1147
6936340733675.613,60237,60051,123,8.662,cpu_op,X,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,"[[], [], [], [], [], []]",,"[""[512]"", ""6"", ""0"", """", """", """"]","[[], [], [], [], [], []]",0,,1148
6936340733687.473,60237,60051,124,7.978,cpu_op,X,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,"[[], [], [], [], [], []]",,"[""[512]"", ""6"", ""0"", """", """", """"]","[[], [], [], [], [], []]",0,,1149
6936340738683.503,60237,60051,125,3.831,cpu_op,X,"[""float"", ""ScalarList""]",aten::view,"[[1], []]",,"["""", ""[1, 512, 1, 1]""]","[[512], []]",0,,1150
6936340738917.54,60237,60051,126,12.181,cpu_op,X,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,"[[], [], [], [], [], []]",,"[""[0]"", ""0"", ""0"", """", """", """"]","[[], [], [], [], [], []]",0,,1151
6936340749504.969,60237,60051,127,32.311,cpu_op,X,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,,,,,0,,1152
6936340749512.319,60237,60051,128,21.353,cpu_op,X,"[""float""]",torch::autograd::AccumulateGrad,[[1]],,"[""""]",[[512]],0,,1153
6936340749520.621,60237,60051,129,12.163,cpu_op,X,"[""float""]",aten::detach,[[1]],,"[""""]",[[512]],0,,1154
6936340749523.992,60237,60051,130,8.164,cpu_op,X,"[""float""]",detach,[[1]],,"[""""]",[[512]],0,,1155
6936340749547.935,60237,60051,131,32.477,cpu_op,X,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,,,,,0,,1156
6936340749552.213,60237,60051,132,25.29,cpu_op,X,"[""float""]",torch::autograd::AccumulateGrad,[[1]],,"[""""]",[[512]],0,,1157
6936340749554.399,60237,60051,133,22.433,cpu_op,X,"[""float""]",aten::detach,[[1]],,"[""""]",[[512]],0,,1158
6936340749574.143,60237,60051,134,2.066,cpu_op,X,"[""float""]",detach,[[1]],,"[""""]",[[512]],0,,1159
6936340749591.118,60237,60051,135,108912.808,cpu_op,X,,autograd::engine::evaluate_function: ConvolutionBackward0,,1,,,0,184,1160
6936340749594.818,60237,60051,136,108862.219,cpu_op,X,"[""float""]",ConvolutionBackward0,"[[100352, 196, 14, 1]]",1,"[""""]","[[1, 512, 14, 14]]",0,184,1161
6936340749630.076,60237,60051,137,108821.711,cpu_op,X,"[""float"", ""float"", ""float"", ""ScalarList"", ""ScalarList"", ""ScalarList"", ""ScalarList"", ""Scalar"", ""ScalarList"", ""Scalar"", ""ScalarList""]",aten::convolution_backward,"[[100352, 196, 14, 1], [100352, 196, 14, 1], [4608, 9, 3, 1], [], [], [], [], [], [], [], []]",,"["""", """", """", ""[512]"", ""[1, 1]"", ""[1, 1]"", ""[1, 1]"", ""False"", ""[0, 0]"", ""1"", ""[True, True, True]""]","[[1, 512, 14, 14], [1, 512, 14, 14], [512, 512, 3, 3], [], [], [], [], [], [], [], []]",0,,1162
6936340749670.348,60237,60051,138,10.109,cpu_op,X,"[""float"", """", """", """", """", ""Scalar"", ""Scalar"", ""Scalar""]",aten::to,"[[100352, 196, 14, 1], [], [], [], [], [], [], []]",,"["""", """", """", """", """", ""False"", ""False"", ""0""]","[[1, 512, 14, 14], [], [], [], [], [], [], []]",0,,1163
6936340797618.268,60237,60051,139,24.405,cpu_op,X,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", ""Scalar""]",aten::empty,"[[], [], [], [], [], []]",,"[""[512, 512, 3, 3]"", ""6"", ""0"", """", """", ""0""]","[[], [], [], [], [], []]",0,,1164
6936340858330.653,60237,60051,140,113.102,cpu_op,X,"[""float"", ""ScalarList"", ""Scalar"", """"]",aten::sum,"[[100352, 196, 14, 1], [], [], []]",,"["""", ""[0, 2, 3]"", ""False"", """"]","[[1, 512, 14, 14], [], [], []]",0,,1165
